METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nno_mbert_orig_acc_epoch1	0.957088	0.000706033426970695	5
dev_ndt-nno_mbert_orig_f1_epoch1	0.7922327298573584	0.010664861602625478	5
dev_lia-west_mbert_orig_acc_epoch1	0.5481540008619451	0.004164482605535846	5
dev_lia-west_mbert_orig_f1_epoch1	0.47622578363620904	0.0017672810359367474	5
dev_ndt-nno_mbert_orig_acc_epoch2	0.9644416	0.001624062264816194	5
dev_ndt-nno_mbert_orig_f1_epoch2	0.8479927344092182	0.0025026149200959523	5
dev_lia-west_mbert_orig_acc_epoch2	0.5597471627639707	0.0065009432832147645	5
dev_lia-west_mbert_orig_f1_epoch2	0.508914600975926	0.008955864602099779	5
dev_acc_epoch	0.7573576909064789	0.2035035551147946	20
dev_f1_epoch	0.6563414622196778	0.16551156831720662	20
