METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nob_norbert_orig_acc_epoch1	0.9846682614314389	0.00033432173892206877	5
dev_ndt-nob_norbert_orig_f1_epoch1	0.9018507942067089	0.004921092902673096	5
dev_lia-west_norbert_orig_acc_epoch1	0.6732366039362161	0.008682002597035499	5
dev_lia-west_norbert_orig_f1_epoch1	0.6393722615216483	0.008746366438969918	5
dev_ndt-nob_norbert_orig_acc_epoch2	0.9872858753333883	0.00041393954778099276	5
dev_ndt-nob_norbert_orig_f1_epoch2	0.915319341529101	0.0028420954661646783	5
dev_lia-west_norbert_orig_acc_epoch2	0.5931331705214768	0.04887013904378631	5
dev_lia-west_norbert_orig_f1_epoch2	0.6087566735711476	0.025538335736599735	5
dev_acc_epochr	0.80958097780563	0.18037321020110236	20
dev_f1_epochr	0.7663247677071514	0.1434157681216151	20
