METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nno_mbert_orig_acc_epoch1	0.9690047999999999	0.0005654500508444826	5
dev_ndt-nno_mbert_orig_f1_epoch1	0.8492300648630652	0.002458981795144919	5
dev_lia-west_mbert_orig_acc_epoch1	0.5621462433558397	0.00571937377273073	5
dev_lia-west_mbert_orig_f1_epoch1	0.4630336165498761	0.012612691414468958	5
dev_ndt-nno_mbert_orig_acc_epoch2	0.9742784	0.0003921273262602137	5
dev_ndt-nno_mbert_orig_f1_epoch2	0.8731144862055551	0.008176445374550955	5
dev_lia-west_mbert_orig_acc_epoch2	0.5788823444907341	0.0048426436628947675	5
dev_lia-west_mbert_orig_f1_epoch2	0.4837966996651672	0.009681237659823195	5
dev_f1_epoch	0.6672937168209158	0.1944106960242708	20
dev_acc_epoch	0.7710779469616434	0.2006948589158662	20
