METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epoch	0.7713302348994774	0.17639195515943848	29
dev_f1_epoch	0.5969422969573681	0.21419375488400091	30
dev_padt_xlmr_orig_acc_epoch1	0.9459843267632391	0.0012641610979363487	5
dev_padt_xlmr_orig_f1_epoch1	0.7544054743827341	0.019221470170002534	5
dev_dar-egy_xlmr_orig_acc_epoch1	0.6106400437636762	0.006153355147624862	5
dev_dar-egy_xlmr_orig_f1_epoch1	0.3745820864069319	0.004047768929056535	5
dev_padt_xlmr_orig_acc_epoch2	0.9555639990501069	0.0012071867457407724	5
dev_padt_xlmr_orig_f1_epoch2	0.8293142782241516	0.0015862556089045715	5
dev_dar-egy_xlmr_orig_acc_epoch2	0.5950492341356675	0.023011354828197595	5
dev_dar-egy_xlmr_orig_f1_epoch2	0.3889593807750563	0.009938119072013725	5
dev_padt_xlmr_orig_acc_epoch3	0.9599620042745192	0.0006315182194669177	5
dev_padt_xlmr_orig_f1_epoch3	0.8434398860285034	0.00775438057774231	5
dev_dar-egy_xlmr_orig_acc_epoch3	0.5985366520787746	0.01536824323355494	5
dev_dar-egy_xlmr_orig_f1_epoch3	0.39095267592683175	0.006433788207035551	5
