METRIC	AVERAGE	STD_DEV	N_RUNS
dev_padt-translit_xlmr_orig_acc_epoch1	0.927014652014652	0.004701757591239329	5
dev_padt-translit_xlmr_orig_f1_epoch1	0.7177076915028386	0.020458567253916506	5
dev_padt-translit_xlmr_orig_acc_epoch2	0.9565730565730565	0.001560662152767286	5
dev_padt-translit_xlmr_orig_f1_epoch2	0.8277841793511962	0.016522162384755262	5
dev_acc_epoch	0.9417938542938542	0.01518867721068908	10
dev_f1_epoch	0.7727459354270175	0.058094541105279646	10
test_f1_epoch	nan	nan	13
test_acc_epoch	nan	nan	13
