METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nob_xlmr_orig_acc_epoch1	0.9804778795127719	0.0021293296734237834	5
dev_ndt-nob_xlmr_orig_f1_epoch1	0.8492732113771073	0.007263334790337699	5
dev_lia-west_xlmr_orig_acc_epoch1	0.5993248096537853	0.00689756591070123	5
dev_lia-west_xlmr_orig_f1_epoch1	0.5450905668895609	0.01450517421781621	5
dev_ndt-nob_xlmr_orig_acc_epoch2	0.9858615854161512	0.0007017447668486929	5
dev_ndt-nob_xlmr_orig_f1_epoch2	0.8911362957562275	0.009303994996523615	5
dev_lia-west_xlmr_orig_acc_epoch2	0.6167935641430831	0.011480384254519142	5
dev_lia-west_xlmr_orig_f1_epoch2	0.5762965789494714	0.011913931283108034	5
dev_acc_epoch	0.7956144596814478	0.1877893729420499	20
dev_f1_epoch	0.7154491632430918	0.1562465996827463	20
