METRIC	AVERAGE	STD_DEV	N_RUNS
dev_gsd_xlmr_orig_acc_epoch1	0.9731602702475401	0.0008876816224199178	5
dev_gsd_xlmr_orig_f1_epoch1	0.8609067843866175	0.005447456631060104	5
dev_rpic_xlmr_orig_acc_epoch1	0.7585083928032967	0.002609149492786411	5
dev_rpic_xlmr_orig_f1_epoch1	0.5539023526141744	0.011199115646822801	5
dev_gsd_xlmr_orig_acc_epoch2	0.9781110706175886	0.0012550207620682775	5
dev_gsd_xlmr_orig_f1_epoch2	0.8822804031771945	0.00227381976160704	5
dev_rpic_xlmr_orig_acc_epoch2	0.7589305457834958	0.0037260773124045093	5
dev_rpic_xlmr_orig_f1_epoch2	0.5283690317358032	0.003882805674720664	5
dev_acc_epoch	0.8671775698629804	0.10849889055234514	20
dev_f1_epoch	0.7063646429784474	0.16578009317566034	20
