METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nob_mbert_orig_acc_epoch1	0.9431737564275304	0.004549299400983271	5
dev_ndt-nob_mbert_orig_f1_epoch1	0.7713147533423943	0.008466047666477797	5
dev_lia-west_mbert_orig_acc_epoch1	0.5269501508403966	0.003961771253334818	5
dev_lia-west_mbert_orig_f1_epoch1	0.4572924488548581	0.0074755265331797865	5
dev_ndt-nob_mbert_orig_acc_epoch2	0.9567849973877415	0.0031873620671080973	5
dev_ndt-nob_mbert_orig_f1_epoch2	0.8546658939192608	0.01411986772011956	5
dev_lia-west_mbert_orig_acc_epoch2	0.5409998563424795	0.00709592537878216	5
dev_lia-west_mbert_orig_f1_epoch2	0.4850888386794286	0.005846491533944651	5
dev_acc_epoch	0.741977190249537	0.2081753298671701	20
dev_f1_epoch	0.6420904836989856	0.17395987806389335	20
