METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nob_xlmr_orig_acc_epoch1	0.9769089059363744	0.0009354118650802717	5
dev_ndt-nob_xlmr_orig_f1_epoch1	0.8225075092252467	0.014377746353835767	5
dev_lia-west_xlmr_orig_acc_epoch1	0.5934204855624192	0.0037344324386815444	5
dev_lia-west_xlmr_orig_f1_epoch1	0.524517600846592	0.0029743281046670424	5
dev_ndt-nob_xlmr_orig_acc_epoch2	0.9819516621298359	0.0007884387128828489	5
dev_ndt-nob_xlmr_orig_f1_epoch2	0.8674805623300414	0.006606943935776615	5
dev_lia-west_xlmr_orig_acc_epoch2	0.6121965234880047	0.002505990050676146	5
dev_lia-west_xlmr_orig_f1_epoch2	0.5664542762008304	0.008162741088598349	5
dev_acc_epoch	0.8016289407264869	0.18754678633214728	19
dev_f1_epoch	0.6952399871506777	0.15159285826802452	20
