METRIC	AVERAGE	STD_DEV	N_RUNS
dev_padt_mbert_orig_acc_epoch1	0.6786758527978491	0.01093089658284785	5
dev_padt_mbert_orig_f1_epoch1	0.4107328961475177	0.013859643852503873	5
dev_dar-egy_mbert_orig_acc_epoch1	0.4479202684836774	0.01037953238853139	5
dev_dar-egy_mbert_orig_f1_epoch1	0.25491369928959207	0.009046070225605399	5
dev_padt_mbert_orig_acc_epoch2	0.7065098302806251	0.00827209073884516	5
dev_padt_mbert_orig_f1_epoch2	0.48432547048360464	0.006321799610724866	5
dev_dar-egy_mbert_orig_acc_epoch2	0.47383301128851824	0.011352817390801812	5
dev_dar-egy_mbert_orig_f1_epoch2	0.274549765842225	0.0072278933407585655	5
dev_acc_epoch	0.5767347407126675	0.11708974284737661	20
dev_f1_epoch	0.3561304579407349	0.09576241141598306	20
