METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epoch	0.4939173118582899	0.4141942419903699	40
dev_f1_epoch	0.37819041391330466	0.33647872359650477	40
dev_tdt_xlmr_orig_acc_epoch1	0.9625338266968576	0.0005692427780074381	5
dev_tdt_xlmr_orig_f1_epoch1	0.7636038431598002	0.0006300855292272751	5
dev_murre-SAV_xlmr_orig_acc_epoch1	0.8376848430532805	0.004352651039422875	5
dev_murre-SAV_xlmr_orig_f1_epoch1	0.6228247259171374	0.01905227139287934	5
dev_tdt_xlmr_orig_acc_epoch2	0.9727729607334181	0.00016751257401119928	5
dev_tdt_xlmr_orig_f1_epoch2	0.8294388078141681	0.0179787195148834	5
dev_murre-SAV_xlmr_orig_acc_epoch2	0.8497829264888452	0.0038975317003399905	5
dev_murre-SAV_xlmr_orig_f1_epoch2	0.617064707630252	0.006574969833357951	5
