N_RUNS	EPOCH	F1 (TEST)	STDEV (F1 TEST)	ACC (TEST)	STDEV (ACC TEST)	F1 (VAL)	STDEV (F1 VAL)	ACC (VAL)	STDEV (ACC VAL)
lsdc
---------------------
5	1	0.12644063427325464	0.005266188246477202	0.17630143777887952	0.004213887825657067	-	-	-	-
5	2	0.12431705190024296	0.010735519685832537	0.17501239464551316	0.006479448389768782	-	-	-	-

noah
---------------------
5	1	0.5052037967259684	0.004832210083953117	0.5494604433164442	0.008255245109173486	-	-	-	-
5	2	0.5059468013289675	0.0032849693401917355	0.5299567428375587	0.009419292135152746	-	-	-	-

uzh
---------------------
5	1	0.5046195051230777	0.009626113759389123	0.4678670360110804	0.011333669000265247	-	-	-	-
5	2	0.4842301910129175	0.007617917467996744	0.44155124653739614	0.015538413201475596	-	-	-	-

hdt
---------------------
5	1	-	-	-	-	0.9614724816748794	0.005803286785164504	0.9816001907421915	0.00017246388012720596
5	2	-	-	-	-	0.9670287949450838	0.0016144393063250856	0.9816001907421915	0.00014596667618772824

