dev.hdt.bert-base-cased.orig.60.upos_f1_epoch2	0.9066135043739391
test.lsdc.bert-base-cased.orig.60.upos_f1_epoch2	0.33038843437950005
test.uzh.bert-base-cased.orig.60.upos_f1_epoch2	0.5289184840341371
dev.hdt.bert-base-cased.orig.60.upos_acc_epoch2	0.9765147940727976
test.lsdc.bert-base-cased.orig.60.upos_acc_epoch1	0.45924347362813
test.lsdc.bert-base-cased.orig.60.upos_f1_epoch1	0.3155836323757836
test.noah.bert-base-cased.orig.60.upos_f1_epoch2	0.5435919542391308
dev.hdt.bert-base-cased.orig.60.upos_f1_epoch1	0.9035852654349834
test.noah.bert-base-cased.orig.60.upos_f1_epoch1	0.5313036255881377
dev.hdt.bert-base-cased.orig.60.upos_acc_epoch1	0.9740428470811879
test.uzh.bert-base-cased.orig.60.upos_acc_epoch1	0.6037473976405274
test.uzh.bert-base-cased.orig.60.upos_f1_epoch1	0.5207738365748263
test.uzh.bert-base-cased.orig.60.upos_acc_epoch2	0.6023594725884802
test.noah.bert-base-cased.orig.60.upos_acc_epoch1	0.6546951177130601
test.lsdc.bert-base-cased.orig.60.upos_acc_epoch2	0.4560468833244539
test.noah.bert-base-cased.orig.60.upos_acc_epoch2	0.6589945487583283
