N_RUNS	EPOCH	F1 (TEST)	STDEV (F1 TEST)	ACC (TEST)	STDEV (ACC TEST)	F1 (VAL)	STDEV (F1 VAL)	ACC (VAL)	STDEV (ACC VAL)
hdt
---------------------
5	1	-	-	-	-	0.7969339251652994	0.0021843769858220187	0.9221071091999576	0.0006203840819352109
5	2	-	-	-	-	0.8614904542719908	0.002275081660097101	0.961184304963521	0.0008028240026259752

noah
---------------------
5	1	0.24189602668898863	0.0038510833398874554	0.40464611819235224	0.0030430332165130316	-	-	-	-
5	2	0.2546536290952651	0.0036012054645868023	0.4311304750869061	0.0038529060606285227	-	-	-	-

