METRIC	AVERAGE	STD_DEV	N_RUNS
dev_padt_mbert_orig_acc_epoch1	0.9420467148378424	0.0016121376829854738	5
dev_padt_mbert_orig_f1_epoch1	0.7252839324424839	0.00514751616746651	5
dev_dar-egy_mbert_orig_acc_epoch1	0.5966846333774027	0.0069707235951520135	5
dev_dar-egy_mbert_orig_f1_epoch1	0.35328386824963215	0.0035467542112131837	5
dev_padt_mbert_orig_acc_epoch2	0.9520013443118804	0.0032169807429302073	5
dev_padt_mbert_orig_f1_epoch2	0.8131797272142224	0.003589631188112153	5
dev_dar-egy_mbert_orig_acc_epoch2	0.6101494965931049	0.015174213635581243	5
dev_dar-egy_mbert_orig_f1_epoch2	0.366437485922692	0.005705127692400373	5
dev_f1_epoch	0.5645462534572576	0.20713437378781133	20
dev_acc_epoch	0.7752205472800575	0.17211750376493007	20
