METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epoch	0.12861456261166254	0.008714746310042182	20
dev_f1_epoch	0.051255832203909404	0.0021983648818779365	20
dev_tdt_finbert_orig_acc_epoch1	0.9480237154150197	0.0013780735545659113	5
dev_tdt_finbert_orig_f1_epoch1	0.7735016279537692	0.015607124280300977	5
dev_murre-SAV_finbert_orig_acc_epoch1	0.7375426958517755	0.010112101911479385	5
dev_murre-SAV_finbert_orig_f1_epoch1	0.5509349848310479	0.022072128264501244	5
dev_tdt_finbert_orig_acc_epoch2	0.9607707509881422	0.001256932801314328	5
dev_tdt_finbert_orig_f1_epoch2	0.8360179790301043	0.0029183243914117185	5
dev_murre-SAV_finbert_orig_acc_epoch2	0.7633502103216878	0.011641322760539344	5
dev_murre-SAV_finbert_orig_f1_epoch2	0.5701469509729001	0.005777343412142097	5
dev_f1_epochn	0.6826503856969554	0.1250541803009455	20
dev_acc_epochn	0.8524218431441565	0.10277576567026424	20
