METRIC	AVERAGE	STD_DEV	N_RUNS
dev_AnCora-SPA_xlmr_orig_acc_epoch1	0.9745071254522631	0.0014990839170132989	5
dev_AnCora-SPA_xlmr_orig_f1_epoch1	0.8140647876174494	0.023955953696284202	5
dev_rpic_xlmr_orig_acc_epoch1	0.6970549804000402	0.006442537118533448	5
dev_rpic_xlmr_orig_f1_epoch1	0.5004451625645746	0.006200308851588988	5
dev_AnCora-SPA_xlmr_orig_acc_epoch2	0.9772723916414383	0.0029792731390856494	5
dev_AnCora-SPA_xlmr_orig_f1_epoch2	0.8386077970680382	0.010770760658689763	5
dev_rpic_xlmr_orig_acc_epoch2	0.6956679063222435	0.005489277214593916	5
dev_rpic_xlmr_orig_f1_epoch2	0.49974604362940045	0.005470943049482553	5
dev_acc_epoch	0.8437730958299232	0.13933944597501463	19
dev_f1_epoch	0.6632159477198656	0.16393038416505173	20
