METRIC	AVERAGE	STD_DEV	N_RUNS
test.noah.mbert-cased.orig.60.upos_acc_epoch1	0.6217725715137068	0.013592208300219307	5
test.noah.mbert-cased.orig.60.upos_f1_epoch1	0.5027633379324187	0.007079111186452461	5
test.lsdc.mbert-cased.orig.60.upos_acc_epoch1	0.3576635514018692	0.055581632257007525	5
test.lsdc.mbert-cased.orig.60.upos_f1_epoch1	0.35534350816852517	0.05113282604890306	5
test.uzh.mbert-cased.orig.60.upos_acc_epoch1	0.5177285318559557	0.01522664061197987	5
test.uzh.mbert-cased.orig.60.upos_f1_epoch1	0.49409020682147603	0.005567206550398638	5
test.noah.mbert-cased.orig.60.upos_acc_epoch2	0.6226124851013111	0.013831415732255898	5
test.noah.mbert-cased.orig.60.upos_f1_epoch2	0.5171634525237547	0.009257063624007541	5
test.lsdc.mbert-cased.orig.60.upos_acc_epoch2	0.3466355140186915	0.06102123876201351	5
test.lsdc.mbert-cased.orig.60.upos_f1_epoch2	0.3544188590532672	0.05756840030614721	5
test.uzh.mbert-cased.orig.60.upos_acc_epoch2	0.5211911357340719	0.020197876259279476	5
test.uzh.mbert-cased.orig.60.upos_f1_epoch2	0.48488881225920705	0.00961746694118126	5
