N_RUNS	EPOCH	F1 (TEST)	STDEV (F1 TEST)	ACC (TEST)	STDEV (ACC TEST)	F1 (VAL)	STDEV (F1 VAL)	ACC (VAL)	STDEV (ACC VAL)
uzh
---------------------
5	1	0.5301696972678742	0.013245695786558867	0.5717451523545707	0.018963439426919446	-	-	-	-
5	2	0.5355297124660456	0.006820417181639818	0.5590027700831025	0.008720263844153581	-	-	-	-

noah
---------------------
5	1	0.5289570677490498	0.004313859304973515	0.6375438823997999	0.009875334608099152	-	-	-	-
5	2	0.5317637424937046	0.0012286182672658441	0.6310432664252169	0.003398352713208549	-	-	-	-

hdt
---------------------
5	1	-	-	-	-	0.9054323830338135	0.0004670022154536083	0.9775983204778462	0.00017709609432292066
5	2	-	-	-	-	0.9094071499203895	0.00038799828955440413	0.9798104344648845	0.0002364320199578548

lsdc
---------------------
5	1	0.2505775146676066	0.01916426958573583	0.32126921170054534	0.015402909311423836	-	-	-	-
5	2	0.20830275415243588	0.019944837079243827	0.2692117005453644	0.01735392019149657	-	-	-	-

