METRIC	AVERAGE	STD_DEV	N_RUNS
test.noah.gbert-base.orig.60.upos_acc_epoch1	0.5236098889393196	0.019368790075288037	5
test.noah.gbert-base.orig.60.upos_f1_epoch1	0.4687205878280019	0.010906624258546915	5
test.lsdc.gbert-base.orig.60.upos_acc_epoch1	0.17035200793257316	0.004362915220624688	5
test.lsdc.gbert-base.orig.60.upos_f1_epoch1	0.1144581397898737	0.005233100319169594	5
test.uzh.gbert-base.orig.60.upos_acc_epoch1	0.4193905817174516	0.02422278891007568	5
test.uzh.gbert-base.orig.60.upos_f1_epoch1	0.45176109590546776	0.017137549066850447	5
test.noah.gbert-base.orig.60.upos_acc_epoch2	0.545612686297576	0.021006878554338734	5
test.noah.gbert-base.orig.60.upos_f1_epoch2	0.49738649456382966	0.01444259797072825	5
test.lsdc.gbert-base.orig.60.upos_acc_epoch2	0.18145761031234503	0.008979063101772357	5
test.lsdc.gbert-base.orig.60.upos_f1_epoch2	0.1294197328337574	0.011967139763369787	5
test.uzh.gbert-base.orig.60.upos_acc_epoch2	0.45027700831024936	0.027265977368182155	5
test.uzh.gbert-base.orig.60.upos_f1_epoch2	0.4563402258088344	0.009636507350509655	5
