METRIC	AVERAGE	STD_DEV	N_RUNS
dev_f1_epoch	0.7884534344206661	0.11741149064708424	20
dev_acc_epoch	0.8798541346602369	0.0968939407923132	20
dev_hdt_xlmr_orig_acc_epoch1	0.9756047555426945	0.0004532562914047889	5
dev_hdt_xlmr_orig_f1_epoch1	0.9041438838614709	0.0006900812024312943	5
dev_noah_xlmr_orig_acc_epoch1	0.7834189042808959	0.002054060715083088	5
dev_noah_xlmr_orig_f1_epoch1	0.6701164706174599	0.00142228051313557	5
dev_hdt_xlmr_orig_acc_epoch2	0.9778581587356314	0.00035633475527654235	5
dev_hdt_xlmr_orig_f1_epoch2	0.9075496484608128	0.0007109251249587696	5
dev_noah_xlmr_orig_acc_epoch2	0.7825347200817253	0.0023236224617954443	5
dev_noah_xlmr_orig_f1_epoch2	0.6720037347429206	0.002543656367090632	5
