METRIC	AVERAGE	STD_DEV	N_RUNS
dev_f1_epoch	0.7204043063369702	0.23287860584008513	30
dev_acc_epoch	0.7761056215555162	0.19975465440587561	30
dev_hdt_xlmr_orig_acc_epoch1	0.9753022539592651	0.0002448472227132865	5
dev_hdt_xlmr_orig_f1_epoch1	0.9361267652796876	0.0037907731484336416	5
dev_noah_xlmr_orig_acc_epoch1	0.5845349471889992	0.00924387098655782	5
dev_noah_xlmr_orig_f1_epoch1	0.48540469493794414	0.0091063463624071	5
dev_hdt_xlmr_orig_acc_epoch2	0.9756280715091947	0.00022264807408019457	5
dev_hdt_xlmr_orig_f1_epoch2	0.9604748704360183	0.0045934999439541935	5
dev_noah_xlmr_orig_acc_epoch2	0.5758812207337043	0.020763677575891436	5
dev_noah_xlmr_orig_f1_epoch2	0.49062901949464577	0.01231893586230677	5
dev_hdt_xlmr_orig_acc_epoch3	0.9755183020251114	0.0003046524566991347	5
dev_hdt_xlmr_orig_f1_epoch3	0.9623553650891757	0.007668862685413842	5
dev_noah_xlmr_orig_acc_epoch3	0.5697689339168239	0.016639224505433946	5
dev_noah_xlmr_orig_f1_epoch3	0.4874351227843484	0.0076939462443673294	5
