METRIC	AVERAGE	STD_DEV	N_RUNS
dev_padt_mbert_orig_acc_epoch1	0.7915442782725592	0.013932134037735614	5
dev_padt_mbert_orig_f1_epoch1	0.5425745258926218	0.02220787353054948	5
dev_dar-egy_mbert_orig_acc_epoch1	0.5071697345672734	0.014258676230078298	5
dev_dar-egy_mbert_orig_f1_epoch1	0.2892632558178917	0.006166450318491772	5
dev_padt_mbert_orig_acc_epoch2	0.8056864392539069	0.011651807228495894	5
dev_padt_mbert_orig_f1_epoch2	0.6014823685456852	0.01525920855496583	5
dev_dar-egy_mbert_orig_acc_epoch2	0.5357673141462422	0.014535168883955433	5
dev_dar-egy_mbert_orig_f1_epoch2	0.31187624413834714	0.005535198071242272	5
dev_f1_epoch	0.4362990985986365	0.1382708045023425	20
dev_acc_epoch	0.6600419415599955	0.13969943531729456	20
