METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nob_norbert_orig_acc_epoch1	0.9798179768484149	0.00047497204502050826	5
dev_ndt-nob_norbert_orig_f1_epoch1	0.8726235689893492	0.012762536396897783	5
dev_lia-west_norbert_orig_acc_epoch1	0.6479385145812383	0.007529846997861076	5
dev_lia-west_norbert_orig_f1_epoch1	0.598546612261881	0.0067577290170353615	5
dev_ndt-nob_norbert_orig_acc_epoch2	0.982672055871759	0.0014180445181397243	5
dev_ndt-nob_norbert_orig_f1_epoch2	0.9023861695557589	0.0060498070926814605	5
dev_lia-west_norbert_orig_acc_epoch2	0.6555236316621175	0.003979961538264607	5
dev_lia-west_norbert_orig_f1_epoch2	0.6136849550149736	0.005728410464159114	5
dev_acc_epochr	0.8164880447408824	0.16483859818848765	20
dev_f1_epochr	0.7468103264554906	0.14143485471229958	20
