METRIC	AVERAGE	STD_DEV	N_RUNS
dev_padt_xlmr_orig_acc_epoch1	0.6830627526340203	0.03335330459511564	5
dev_padt_xlmr_orig_f1_epoch1	0.39573400311445744	0.03354558727344233	5
dev_dar-egy_xlmr_orig_acc_epoch1	0.47145326960235934	0.018228409529523988	5
dev_dar-egy_xlmr_orig_f1_epoch1	0.27260846306628306	0.013752510333090337	5
dev_padt_xlmr_orig_acc_epoch2	0.7279769398979523	0.01567272566269049	5
dev_padt_xlmr_orig_f1_epoch2	0.49132967777031783	0.022919645668293784	5
dev_dar-egy_xlmr_orig_acc_epoch2	0.4972643140445439	0.01569092037776468	5
dev_dar-egy_xlmr_orig_f1_epoch2	0.2965961486696099	0.010147977777084366	5
dev_f1_epoch	0.3640670731551671	0.08952415536226982	20
dev_acc_epoch	0.594939319044719	0.11422621882903208	20
