METRIC	AVERAGE	STD_DEV	N_RUNS
dev_gsd_camembert_orig_acc_epoch1	0.6071348503530994	0.016009797662224833	5
dev_gsd_camembert_orig_f1_epoch1	0.4686586704781259	0.01535606409007425	5
dev_rpic_camembert_orig_acc_epoch1	0.4399437129359735	0.004556226940487551	5
dev_rpic_camembert_orig_f1_epoch1	0.23724263648678146	0.0017540213824737937	5
dev_gsd_camembert_orig_acc_epoch2	0.6660856406232485	0.009859931135073177	5
dev_gsd_camembert_orig_f1_epoch2	0.5322225493803907	0.01362922732988894	5
dev_rpic_camembert_orig_acc_epoch2	0.476711227259021	0.00372596885590373	5
dev_rpic_camembert_orig_f1_epoch2	0.27472648667565586	0.0012230815236124908	5
dev_f1_epochmem	0.3782125857552385	0.1254069371071162	20
dev_acc_epochmem	0.5474688577928356	0.09298715610705323	20
