METRIC	AVERAGE	STD_DEV	N_RUNS
dev_f1_epoch	0.7825979566011274	0.12013608476536317	20
dev_acc_epoch	0.8727867696170699	0.10195144620385961	20
dev_hdt_mbert_orig_acc_epoch1	0.9733575091890827	0.0007209119908782481	5
dev_hdt_mbert_orig_f1_epoch1	0.9005364528834547	0.0013492161970656176	5
dev_noah_mbert_orig_acc_epoch1	0.7721879265554137	0.003016590341375498	5
dev_noah_mbert_orig_f1_epoch1	0.6632262048606083	0.0028515529175559997	5
dev_hdt_mbert_orig_acc_epoch2	0.976059130284877	0.00036327439021512266	5
dev_hdt_mbert_orig_f1_epoch2	0.9048643161186268	0.0007818711858173593	5
dev_noah_mbert_orig_acc_epoch2	0.7695425124389063	0.0027349645312674297	5
dev_noah_mbert_orig_f1_epoch2	0.6617648525418203	0.003368481090403177	5
