val_acc_epoch1	0.9464760778683332
val_f1_epoch1	0.8412021457313885
test_acc_epoch1	0.4196500523346826
test_f1_epoch1	0.25965707540908595
val_acc_epoch2	0.9736524006587559
val_f1_epoch2	0.8986945240377823
test_acc_epoch2	0.45514500875332303
test_f1_epoch2	0.27979264214692967
val_acc_epoch3	0.9777326759849668
val_f1_epoch3	0.9149605452807043
test_acc_epoch3	0.4651210181643031
test_f1_epoch3	0.28397866129132676
val_acc_epoch4	0.9795537561758372
val_f1_epoch4	0.920939767533935
test_acc_epoch4	0.45817393640178217
test_f1_epoch4	0.2827160283509063
