METRIC	AVERAGE	STD_DEV	N_RUNS
dev_f1_epoch	0.050911019962442225	0.0014881894029684804	20
dev_acc_epoch	0.12410365361117441	0.009731959439849672	20
dev_hdt_gbert_orig_acc_epoch1	0.13544492399381852	0.004810650021392727	5
dev_hdt_gbert_orig_f1_epoch1	0.049514953501016375	0.0009330326209703563	5
dev_noah_gbert_orig_acc_epoch1	0.11918460793378242	0.0030832303510875425	5
dev_noah_gbert_orig_f1_epoch1	0.05208988180374056	0.0007326058491917386	5
dev_hdt_gbert_orig_acc_epoch2	0.12912185000708035	0.005115345177540148	5
dev_hdt_gbert_orig_f1_epoch2	0.04989294470836118	0.0010897245754264075	5
dev_noah_gbert_orig_acc_epoch2	0.11266323251001628	0.003337928180132583	5
dev_noah_gbert_orig_f1_epoch2	0.05214629983665077	0.0006024612418184722	5
