METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nob_mbert_orig_acc_epoch1	0.9773365963648363	0.0009486263818163429	5
dev_ndt-nob_mbert_orig_f1_epoch1	0.8922996518696646	0.002601234350724127	5
dev_lia-west_mbert_orig_acc_epoch1	0.5704783795431692	0.0029645009429496057	5
dev_lia-west_mbert_orig_f1_epoch1	0.509055295138117	0.0044273743833543044	5
dev_ndt-nob_mbert_orig_acc_epoch2	0.9812852311161218	0.0006090795234783728	5
dev_ndt-nob_mbert_orig_f1_epoch2	0.901528838781115	0.001426392563112329	5
dev_lia-west_mbert_orig_acc_epoch2	0.5728487286309438	0.0024788312254719713	5
dev_lia-west_mbert_orig_f1_epoch2	0.5180533768725473	0.006801004488340678	5
dev_f1_epoch	0.705234290665361	0.1917827860358745	20
dev_acc_epoch	0.7754872339137677	0.20384012038112653	20
