TRAIN	TARGET	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR
French	Picard	1.3094543728169823	1.494586196890996	1.7408729016486297	1.9859581394625316	2.233225254136311	2.4782887737611885	1.3153915269466154	1.4599170673053148	1.652339710838452	1.8440461388866936	2.036161467803005	2.227895731881506	1.458848708111516	1.6009007531846666	1.7897313287481758	1.9778963193397985	2.166901923334478	2.3547647191334926
French	Occitan	1.3094543728169823	1.494586196890996	1.7408729016486297	1.9859581394625316	2.233225254136311	2.4782887737611885	1.3153915269466154	1.4599170673053148	1.652339710838452	1.8440461388866936	2.036161467803005	2.227895731881506	1.458848708111516	1.6009007531846666	1.7897313287481758	1.9778963193397985	2.166901923334478	2.3547647191334926
Spanish	Occitan	1.1461361314035596	1.2797449164813925	1.4584687108288317	1.6386465004160118	1.816537027661255	1.9965702155299456	1.277468138115032	1.4123239849127733	1.5932398106592982	1.7748816879075626	1.9556888395138998	2.1378747070253254	1.3268048518883473	1.4592469126193164	1.6370536828435203	1.8152498322941688	1.9925290573062309	2.171545362470088
Spanish	Spanish	1.1461361314035599	1.2797449164813925	1.4584687108288317	1.6386465004160118	1.816537027661255	1.9965702155299456	1.2774681381150317	1.4123239849127731	1.5932398106592982	1.7748816879075626	1.9556888395138998	2.137874707025326	1.3268048518883473	1.4592469126193162	1.6370536828435203	1.8152498322941693	1.9925290573062309	2.1715453624700873
MSA	Egyptian A.	1.446435036062713	1.537618807857568	1.660179597873006	1.7824138388071922	1.9055031593741876	2.0279979173577445	1.7633647272553425	1.8863310111885951	2.0531973242098585	2.217745077723964	2.3859726940478163	2.553961527883724	1.3999233305929408	1.5350694918669163	1.7178313819256423	1.8994005530996643	2.0840939746958727	2.2684399651203075
MSA	Gulf Arabic	1.446435036062713	1.537618807857568	1.660179597873006	1.7824138388071922	1.9055031593741876	2.0279979173577445	1.7633647272553425	1.8863310111885951	2.0531973242098585	2.217745077723964	2.3859726940478163	2.553961527883724	1.3999233305929408	1.5350694918669163	1.7178313819256423	1.8994005530996643	2.0840939746958727	2.2684399651203075
MSA	Levantine A.	1.446435036062713	1.537618807857568	1.660179597873006	1.7824138388071922	1.9055031593741876	2.0279979173577445	1.7633647272553425	1.8863310111885951	2.0531973242098585	2.217745077723964	2.3859726940478163	2.553961527883724	1.3999233305929408	1.5350694918669163	1.7178313819256423	1.8994005530996643	2.0840939746958727	2.2684399651203075
MSA	MSA	1.446435036062713	1.537618807857568	1.660179597873006	1.7824138388071922	1.9055031593741876	2.0279979173577445	1.7633647272553425	1.8863310111885956	2.053197324209858	2.2177450777239636	2.3859726940478163	2.553961527883724	1.3999233305929408	1.5350694918669163	1.7178313819256423	1.8994005530996643	2.0840939746958727	2.268439965120307
MSA	Maghrebi A.	1.446435036062713	1.537618807857568	1.660179597873006	1.7824138388071922	1.9055031593741876	2.0279979173577445	1.7633647272553425	1.8863310111885951	2.0531973242098585	2.217745077723964	2.3859726940478163	2.553961527883724	1.3999233305929408	1.5350694918669163	1.7178313819256423	1.8994005530996643	2.0840939746958727	2.2684399651203075
Finnish	Finnish	1.400141664870192	1.4849648973921092	1.5972413130477405	1.706752283908243	1.8160390275734024	1.935381320738492	2.2432707588398886	2.3681726661087033	2.5310740441965756	2.695279466036252	2.8560755302756684	3.025946813814624	1.9510996550828916	2.1038574991192704	2.303388034778009	2.5043529794133157	2.7012764090683277	2.9091046529883324
Finnish	Ostrobothnian F.	1.400141664870192	1.4849648973921092	1.5972413130477405	1.706752283908243	1.8160390275734024	1.935381320738492	2.2432707588398886	2.3681726661087033	2.531074044196575	2.695279466036252	2.856075530275669	3.025946813814624	1.9510996550828916	2.1038574991192704	2.3033880347780094	2.5043529794133152	2.701276409068328	2.909104652988333
Finnish	SE Finnish	1.400141664870192	1.4849648973921092	1.5972413130477405	1.706752283908243	1.8160390275734024	1.935381320738492	2.2432707588398886	2.3681726661087033	2.531074044196575	2.695279466036252	2.856075530275669	3.025946813814624	1.9510996550828916	2.1038574991192704	2.3033880347780094	2.5043529794133152	2.701276409068328	2.909104652988333
Finnish	SW Finnish	1.400141664870192	1.4849648973921092	1.5972413130477405	1.706752283908243	1.8160390275734024	1.935381320738492	2.2432707588398886	2.3681726661087033	2.531074044196575	2.695279466036252	2.856075530275669	3.025946813814624	1.9510996550828916	2.1038574991192704	2.3033880347780094	2.5043529794133152	2.701276409068328	2.909104652988333
Finnish	SW transition area	1.400141664870192	1.4849648973921092	1.5972413130477405	1.706752283908243	1.8160390275734024	1.935381320738492	2.2432707588398886	2.3681726661087033	2.531074044196575	2.695279466036252	2.856075530275669	3.025946813814624	1.9510996550828916	2.1038574991192704	2.3033880347780094	2.5043529794133152	2.701276409068328	2.909104652988333
Finnish	Savonian F.	1.400141664870192	1.4849648973921092	1.5972413130477405	1.706752283908243	1.8160390275734024	1.935381320738492	2.2432707588398886	2.3681726661087033	2.531074044196575	2.695279466036252	2.856075530275669	3.025946813814624	1.9510996550828916	2.1038574991192704	2.3033880347780094	2.5043529794133152	2.701276409068328	2.909104652988333
Finnish	Tavastian F.	1.400141664870192	1.4849648973921092	1.5972413130477405	1.706752283908243	1.8160390275734024	1.935381320738492	2.2432707588398886	2.3681726661087033	2.531074044196575	2.695279466036252	2.856075530275669	3.025946813814624	1.9510996550828916	2.1038574991192704	2.3033880347780094	2.5043529794133152	2.701276409068328	2.909104652988333
