SETUP_NAME	SEED	TRAIN_SET	TARGET_SET	SUBTOKEN_RATIO_TRAIN	SUBTOKEN_RATIO_TARGET	SUBTOKEN_RATIO_DIFF	UNK_RATIO_TRAIN	UNK_RATIO_TARGET	UNK_RATIO_DIFF	TTR_TRAIN	TTR_TARGET	TTR_DIFF	SPLIT_TOKEN_RATIO_TRAIN	SPLIT_TOKEN_RATIO_TARGET	SPLIT_TOKEN_RATIO_DIFF	TARGET_SUBTOKS_IN_TRAIN	TARGET_SUBTOK_TYPES_IN_TRAIN	TARGET_WORD_TOKENS_IN_TRAIN	TARGET_WORD_TYPES_IN_TRAIN	F1_MACRO	ACCURACY
C_mudt-full_mudt_bertu_orig	12345	train_mudt-full_bertu_orig	test_mudt_bertu_orig	1.2794439101162893	1.2473584394473043	-0.03208547066898504	0.0	0.0	0.0	0.187991876110688	0.23228717672413793	0.04429530061344994	0.24543149427297367	0.22288449381378128	-0.02254700045919239	0.8188531711555169	0.4992747316507108	0.7829856407477649	0.44419571474256475	0.6770257055895902	0.8619163731599386
C_mudt-full_mudt_bertu_orig	23456	train_mudt-full_bertu_orig	test_mudt_bertu_orig	1.2794439101162893	1.2473584394473043	-0.03208547066898504	0.0	0.0	0.0	0.187991876110688	0.23228717672413793	0.04429530061344994	0.24543149427297367	0.22288449381378128	-0.02254700045919239	0.8188531711555169	0.4992747316507108	0.7829856407477649	0.44419571474256475	0.6323505168869699	0.8362684006141063
C_mudt-full_mudt_bertu_orig	34567	train_mudt-full_bertu_orig	test_mudt_bertu_orig	1.2794439101162893	1.2473584394473043	-0.03208547066898504	0.0	0.0	0.0	0.187991876110688	0.23228717672413793	0.04429530061344994	0.24543149427297367	0.22288449381378128	-0.02254700045919239	0.8188531711555169	0.4992747316507108	0.7829856407477649	0.44419571474256475	0.6684361171494042	0.8584846021854963
C_mudt-full_mudt_bertu_orig	45678	train_mudt-full_bertu_orig	test_mudt_bertu_orig	1.2794439101162893	1.2473584394473043	-0.03208547066898504	0.0	0.0	0.0	0.187991876110688	0.23228717672413793	0.04429530061344994	0.24543149427297367	0.22288449381378128	-0.02254700045919239	0.8188531711555169	0.4992747316507108	0.7829856407477649	0.44419571474256475	0.6438731972745039	0.8438544206628736
C_mudt-full_mudt_bertu_orig	56789	train_mudt-full_bertu_orig	test_mudt_bertu_orig	1.2794439101162893	1.2473584394473043	-0.03208547066898504	0.0	0.0	0.0	0.187991876110688	0.23228717672413793	0.04429530061344994	0.24543149427297367	0.22288449381378128	-0.02254700045919239	0.8188531711555169	0.4992747316507108	0.7829856407477649	0.44419571474256475	0.6380494389643852	0.8371714982389596
C_mudt-full_mudt_bertu_orig	12345	train_mudt-full_bertu_orig	dev_mudt_bertu_orig	1.2794439101162893	1.2505632285238515	-0.02888068159243784	0.0	0.0	0.0	0.187991876110688	0.2339910511259444	0.04599917501525641	0.24543149427297367	0.22960133215789988	-0.015830162115073793	0.8138951985587843	0.4909033877038896	0.7740229209521011	0.4421745152354571	0.6650944535337548	0.8303457733372515
C_mudt-full_mudt_bertu_orig	23456	train_mudt-full_bertu_orig	dev_mudt_bertu_orig	1.2794439101162893	1.2505632285238515	-0.02888068159243784	0.0	0.0	0.0	0.187991876110688	0.2339910511259444	0.04599917501525641	0.24543149427297367	0.22960133215789988	-0.015830162115073793	0.8138951985587843	0.4909033877038896	0.7740229209521011	0.4421745152354571	0.6254021891276359	0.8144774218826526
C_mudt-full_mudt_bertu_orig	34567	train_mudt-full_bertu_orig	dev_mudt_bertu_orig	1.2794439101162893	1.2505632285238515	-0.02888068159243784	0.0	0.0	0.0	0.187991876110688	0.2339910511259444	0.04599917501525641	0.24543149427297367	0.22960133215789988	-0.015830162115073793	0.8138951985587843	0.4909033877038896	0.7740229209521011	0.4421745152354571	0.6588420076865217	0.8289744343226565
C_mudt-full_mudt_bertu_orig	45678	train_mudt-full_bertu_orig	dev_mudt_bertu_orig	1.2794439101162893	1.2505632285238515	-0.02888068159243784	0.0	0.0	0.0	0.187991876110688	0.2339910511259444	0.04599917501525641	0.24543149427297367	0.22960133215789988	-0.015830162115073793	0.8138951985587843	0.4909033877038896	0.7740229209521011	0.4421745152354571	0.6360044987373802	0.8153589969634636
C_mudt-full_mudt_bertu_orig	56789	train_mudt-full_bertu_orig	dev_mudt_bertu_orig	1.2794439101162893	1.2505632285238515	-0.02888068159243784	0.0	0.0	0.0	0.187991876110688	0.2339910511259444	0.04599917501525641	0.24543149427297367	0.22960133215789988	-0.015830162115073793	0.8138951985587843	0.4909033877038896	0.7740229209521011	0.4421745152354571	0.629878926412903	0.809285924184543
C_mudt-full_mudt_bertu_orig	12345	train_mudt-full_bertu_orig	test_narbizi_bertu_orig	1.2794439101162893	2.232863849765258	0.9534199396489689	0.0	0.0	0.0	0.187991876110688	0.23851030110935023	0.05051842499866224	0.24543149427297367	0.7070422535211267	0.46161075924815304	0.5124053826745164	0.34359400998336104	0.09483568075117371	0.04609375	0.14398329061908077	0.25727699530516435
C_mudt-full_mudt_bertu_orig	23456	train_mudt-full_bertu_orig	test_narbizi_bertu_orig	1.2794439101162893	2.232863849765258	0.9534199396489689	0.0	0.0	0.0	0.187991876110688	0.23851030110935023	0.05051842499866224	0.24543149427297367	0.7070422535211267	0.46161075924815304	0.5124053826745164	0.34359400998336104	0.09483568075117371	0.04609375	0.10759446538713502	0.215962441314554
