TRAIN	TARGET	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR
German	Alsatian G.	1.4406895764521939	1.0938097462161318	1.1198095765746328	0.9933576210531803	0.8935863133450693	0.8113105162931662	1.2285410184472172	1.1127056943672466	0.9895601870780514	0.8905399121090514	0.8103387749341685	0.7428807830820066	1.311762711135496	1.188746695635951	1.057664863759229	0.9525160645086062	0.8668971218121373	0.794950418472461
German	German	1.0196265088244736	0.7741274949729224	0.7925284862008525	0.7030340051899777	0.6321670916162563	0.574192888476161	1.008830503846377	0.9137110030726012	0.8125886617754443	0.7311345057401504	0.6654189500618742	0.6100250487701648	1.0119089711722449	0.9170129898906154	0.8158949442961285	0.7344603313904395	0.6687344953461551	0.6132339738435535
German	Swiss German	1.32325789364636	1.0046524973076645	1.0285330620855926	0.9123882998510805	0.8207779798757353	0.7451799904924628	1.1762341205475555	1.0653306517160839	0.9474282412220768	0.8525985689668927	0.7758374380409228	0.7112515670535465	1.1684644930374584	1.0588868651890961	0.9421245384892678	0.8483877892700825	0.7721964478446143	0.7081092714598393
German	Low Saxon	1.3237090533073932	1.0049950296910481	1.0288837364551775	0.9126993751131802	0.8210292572528346	0.7454340567281781	1.023213982500346	0.9267383081139172	0.8241742072427372	0.7417032694572254	0.6749062120227982	0.6187225279144991	1.064946518298498	0.9650767199812453	0.8586587380670722	0.773294329767733	0.703785115829127	0.6453756256261926
Dutch	Dutch	1.01604590595167	0.8742693862852194	0.7412520898639582	0.6416488904425901	0.5661750540083552	0.5042174936579181	1.0206509827966792	0.9337554750017262	0.8412663140538379	0.7638425142914005	0.7001223284651954	0.6442588833735412	1.0305534542783792	0.9406167156206602	0.8452165542243486	0.7663526845891901	0.7015434371975914	0.6444685032175943
Dutch	Low Saxon	1.5816927903799018	1.3609873107475217	1.1539174357419502	0.998863750174476	0.8813725794989459	0.7849223837530902	1.0917168061385536	0.9987709433150502	0.8998419528037294	0.8170272935123102	0.7488704025385449	0.6891173009560168	1.1568923325299245	1.055929958444517	0.948834382971634	0.860302336704863	0.7875479142407931	0.723475979663323
Bokmål	Bokmål	1.0002656683833653	0.9151340766107433	0.8233096830763156	0.7463444169657969	0.6847940753932138	0.6304848146225387	1.0139788457795984	0.9349408624390327	0.8498313058967758	0.7777018233520185	0.7175648946436551	0.6650370408967374	1.0074293141562414	0.9210087085015705	0.8276704894519605	0.7507978666952855	0.6880206608021683	0.6337588030590632
Bokmål	East N.	1.2662126994869345	1.15844662689519	1.042208294529057	0.944779780836253	0.8668646562644742	0.7981158449624549	1.0706234473401257	0.9880733652259771	0.8973060199073768	0.8211471181922683	0.7576507186429328	0.7021884650722828	1.1358555673264477	1.0384181345604624	0.9331812367830443	0.8465089558535522	0.7757289638353361	0.7145498494846658
Bokmål	North N.	1.2921189827077058	1.1821480527493566	1.0635315234494798	0.9641096553458987	0.8846004136995115	0.8144450249896023	1.0646247743106882	0.9825372179822267	0.8922784395436707	0.8165462540104329	0.7534056229998765	0.6982541228743082	1.1309129798814832	1.0338995385504233	0.9291205709752809	0.8428254377570573	0.7723534393869482	0.7114405412095153
Bokmål	West N.	1.270483534231072	1.162353975246204	1.045723580228455	0.9479664479066348	0.869788521815609	0.8008078262400818	1.076098888536802	0.993145011763809	0.9018950716039678	0.8253466738536469	0.7615255375326696	0.705779635860705	1.1371773322403096	1.0396265141253138	0.9342671549688901	0.8474940158112639	0.7766316589988396	0.7153813521399528
