TRAIN	TARGET	AVG_ALL_MONOLINGUAL	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	RHO_MONOLINGUAL	P_MONOLINGUAL	AVG_ALL_MBERT	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	RHO_MBERT	P_MBERT	AVG_ALL_XLMR	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR	RHO_XLMR	P_XLMR
German	Alsatian G.	0.5674853664066016	0.3300370414390983	0.5701788974488677	0.618299291594293	0.6291303237055258	0.6319321128929889	0.6253345313588363	-0.7154978766053222	8.823305992913343e-06	0.5875193358539871	0.43526041332049353	0.6050576674862498	0.627292313713063	0.6266871948180663	0.625417863661113	0.613234133917753	-0.5244460431240433	0.0034945894850555554	0.5576883831866649	0.3295087119408008	0.5609205794603909	0.6107719159214338	0.624116290095392	0.6204835477575064	0.6136148353262116	-0.6898786461810628	3.466993211662164e-05
German	German	0.9354657496536547	0.9587497297823416	0.9588754327995339	0.9480222919399086	0.9259838518151108	0.9208196646333839	0.9018081354536761	-0.6553348889513568	9.989833623293726e-09	0.9188027226734047	0.9520753641759047	0.9190847991529315	0.912306455029231	0.9117749972419821	0.9109791933067605	0.9058927545904749	-0.8806434254374852	3.828660477036019e-20	0.9252866395582765	0.9480252336959388	0.9289540194700543	0.9277787905594798	0.9209595161441698	0.9175510456270519	0.9080185195115529	-0.7629825866048788	2.1565124036672267e-12
German	Swiss German	0.6802647821943417	0.5330734493525273	0.705261614291414	0.72722642203489	0.7175224627495221	0.7013835098552322	0.6928974893502872	-0.8557301769033233	8.534580750230921e-10	0.6525204918421507	0.5483847890813053	0.6751703128985783	0.6787913384098949	0.6765847913111637	0.6744268668101421	0.6617648525418204	-0.6325545266217822	0.0001764489143999196	0.6593965110440262	0.5188375357032298	0.6821677175054885	0.7025450828831771	0.694106149987504	0.6867188454418364	0.6720037347429206	-0.6040148793156179	0.0004086961193015414
German	Low Saxon	0.4209430983482357	0.14671882670805242	0.37815084115736614	0.4657718190250607	0.4890498244695113	0.5238605926748514	0.5221066860545719	-0.48851849412348425	0.006161169194263402	0.557962419438012	0.39144332627996603	0.5893887170402279	0.5938498617435041	0.6030497672045462	0.5912659357902342	0.5877943781229001	0.04543223725745009	0.8149704112879503	0.5442613709893598	0.2851384874580828	0.4922504735399779	0.5923253509777753	0.6537746434717747	0.6411192335955104	0.6228626913895204	0.22963032961645968	0.23080160402333516
Dutch	Dutch	0.829939573374293	0.8893677008014688	0.8822557400868332	0.8708079889400336	0.8396883331352759	0.808192085761523	0.6893255915206233	-0.9687518873073131	8.186476147902295e-37	0.845553735965176	0.8846247782790989	0.872063228693559	0.8513466991191722	0.8409849482576011	0.8278631800123162	0.7964395814293088	-0.8336392725936145	1.3830235921397364e-16	0.8492014333687107	0.8969214139333781	0.8786104557735046	0.8530123294337006	0.8397356817927525	0.8281570396101054	0.7987716796688227	-0.792716274886091	4.438941272011498e-14
Dutch	Low Saxon	0.4635659306780632	0.4165815337481503	0.48086770492648234	0.48639531285970233	0.47579158808399286	0.46658652396009737	0.4551729204899531	-0.41583157989059705	0.022287413554983	0.5616386533470695	0.5828646277281342	0.5618808852239909	0.5592194981189904	0.5599657411184461	0.5504216603567011	0.5554795075361547	-0.16477186999418295	0.3842383038981041	0.5248772544965898	0.49481288299311543	0.5340245637718096	0.5375430858303819	0.5354775049471996	0.5319071832051054	0.5154983062319274	-0.6659994258086935	5.8919549578541106e-05
Bokmål	Bokmål	0.8921197336121877	0.9277730515643988	0.9247110997026423	0.9142269170708053	0.8986908489534156	0.8721928946683258	0.815123589713538	-0.8110092996765464	4.000457817770986e-15	0.88321926812867	0.9161849852671816	0.9104842501571084	0.9036957566410125	0.8945946779266958	0.8675779428096198	0.81223099237609	-0.810766874666021	1.228176306469519e-14	0.879791624977557	0.9122143473924631	0.9061077564443369	0.8892529517801918	0.8784578345245446	0.8601510203863633	0.8325658393374432	-0.6706701064512892	4.555362023291777e-09
Bokmål	East N.	0.5399834987457008	0.3783383812127621	0.5933170195213051	0.6054914055807453	0.5790504129664117	0.5562712353772816	0.5274325378156995	-0.6414731664049586	0.00013338032058112114	0.4911516131250699	0.48254974494503566	0.5202888448059431	0.5058458546019835	0.4953461956493199	0.48606503405199736	0.46846889736848907	-0.5878178006510083	0.0010042385901916555	0.5499885594640915	0.5673698056682579	0.5682812118956023	0.5620388683878604	0.5508544074956376	0.5350582888043436	0.5163287745328471	-0.7212949924643869	6.8843985131320725e-06
Bokmål	North N.	0.5675739148430055	0.3963010573748913	0.6227618653391549	0.6335847803840087	0.6051852356653186	0.5847068826531444	0.5629036676415144	-0.630770798665147	0.00018641208677155064	0.515626729988379	0.49662765066587033	0.5252981727607403	0.5270976061373567	0.5211399029092311	0.5196151006390177	0.5078505239270024	-0.08946246639226361	0.6507520934274712	0.583208165560328	0.6074169224512296	0.5942379411584222	0.5902980840632813	0.5849413115483971	0.5695631797816273	0.5527915543590101	-0.6976605970389695	1.825986964926146e-05
Bokmål	West N.	0.5430113983140115	0.36157883679686914	0.6087566735711476	0.6136849550149736	0.5810869552237683	0.560667845070637	0.532293124206673	-0.8216296900251208	2.6184232758880914e-08	0.49653333010163686	0.5112293961277514	0.5180533768725473	0.5040203039691326	0.49130679720498077	0.4850888386794286	0.4695012677559801	-0.8925328763013727	3.4411295348744075e-11	0.5605664884011791	0.600739694579774	0.5762965789494714	0.5664542762008304	0.5582731929180571	0.5390309988868104	0.5226041888721312	-0.723524652410181	6.2475563681844705e-06
