TRAIN	TARGET	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR
Nynorsk	East N.	0.496469219905292	0.626136080418709	0.6458253717703746	0.6597158760488493	0.6639528121624989	0.6592174129766553	0.496469219905292	0.6284954722937609	0.6487330730248402	0.6577386391958129	0.6641854282628561	0.6599983384564261	0.496469219905292	0.6199883691949821	0.6504776937775192	0.6605300324000998	0.6618426518235441	0.6639195812910195
Nynorsk	North N.	0.495944949619071	0.6049479806668305	0.6205619726386499	0.6398951421315638	0.651036290652904	0.6453346440566887	0.495944949619071	0.6144998771196855	0.6329974604734988	0.638027361350045	0.6506266896043253	0.6436143196526584	0.495944949619071	0.5998361595805686	0.630015564839846	0.6470222003768329	0.6408290325223233	0.6487752928647498
Nynorsk	Nynorsk	0.8935818247285352	0.8895076146449764	0.881691071795907	0.8697040001937593	0.8467767652847857	0.7716968504743067	0.8935773238060637	0.8896121052521092	0.8815782255056316	0.8696188043114932	0.846871905114852	0.7722916358645191	0.8935818247285351	0.8894963413393613	0.8816291419206393	0.8696410870544543	0.8469415349937431	0.7723136392685584
Nynorsk	West N.	0.48146817985921564	0.6279270219796007	0.6371211032897571	0.6564430397931332	0.6598477230283005	0.648857922712254	0.48146817985921564	0.6306421491165062	0.6408561988220084	0.6541157879614998	0.6534549633673323	0.6495043815543744	0.48146817985921564	0.6181439448355122	0.6455681654934636	0.6553081453814108	0.6547909783077145	0.6548628070679501
French	French	0.9321336828361826	0.927507768129215	0.9188106581287263	0.905631696389543	0.880688390921469	0.7958839627659937	0.9321387965129591	0.9275931227297372	0.9189551611046692	0.9056742157961846	0.88079064444302	0.7966318607612315	0.9320908916829499	0.927578485970235	0.9188469961010869	0.905479563640964	0.8806643657107918	0.7964189505663679
French	Picard	0.5935269876369484	0.6539551713740075	0.6701175997587697	0.673434516031762	0.6752839481354911	0.6574329078299327	0.5935269876369484	0.6523871745904112	0.6719067242938989	0.6758870238214896	0.6754246657955573	0.6620564880892552	0.5935269876369484	0.6508593828525481	0.6714041612222335	0.6748416926324254	0.6729319529600966	0.6595637752537944
French	Occitan	0.480956746395533	0.5494291190932578	0.5672972747728977	0.5680140011667639	0.5678973247770648	0.5605467122260188	0.4812017594821147	0.5486430409162586	0.5650593410241515	0.5702381940409993	0.5659722798572496	0.5635322433396963	0.4810536812364966	0.5455875020774472	0.5685391391058666	0.5698853249127472	0.5655974738241648	0.5620076450058169
Spanish	Occitan	0.47771229351705824	0.5511911679256246	0.562264464181954	0.5681746492902797	0.566132647132066	0.5613679754295676	0.477715993028467	0.5489750186737489	0.5614407834675077	0.5656900987633828	0.5637978255456885	0.5586687691924641	0.47764666777463843	0.5505567558584012	0.5610935682233672	0.5681070300814359	0.5653814193119494	0.5587502077447233
Spanish	Spanish	0.9478001509245282	0.9439126655048791	0.9372439436055903	0.9252910955429797	0.9038351456769107	0.8245127917216921	0.9477999462905359	0.9439299152179308	0.9371827385831409	0.925182720176122	0.9036911372886752	0.8234475718005736	0.9478053602893135	0.9439177150410263	0.9371745067637958	0.9251087670375385	0.9036909915979712	0.8238996772255145
MSA	Egyptian A.	0.6722261771585477	0.7278755212041086	0.7395911725821215	0.7354215397132107	0.7240720024407606	0.6905929014542866	0.6702939082680769	0.7272653310281705	0.7377402623817757	0.7345062544493033	0.7222617715854776	0.6892911624122852	0.672022780433235	0.7254347605003559	0.7375368656564629	0.7324316078511135	0.724844909996949	0.6854469643038746
MSA	Gulf Arabic	0.6560552849212643	0.6888183980967486	0.6989237566557154	0.6982893395264529	0.6907896227483856	0.6669536648918092	0.6543559533250255	0.6877534836297723	0.6967939277217627	0.6982213662626033	0.6893848419621615	0.6602243117707035	0.6558287073750991	0.6878441146482384	0.6994675427665118	0.7022544465843434	0.6892942109436955	0.6627166647785204
