TRAIN	TARGET	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR
German	Alsatian G.	0.9617622610141312	0.9775006927126629	0.9792186201163757	0.9783319479080077	0.9761706844001108	0.970462732058742	0.8520286396181385	0.9138690002651817	0.9215062317687617	0.9239591620259877	0.9224078493768232	0.9203394325112703	0.8468062549695203	0.9211237741849987	0.9325205406838059	0.9342698118208322	0.9354890007951233	0.9353829843625763
German	German	0.9890287589278323	0.9928892336859698	0.9926610093950281	0.9909278265689565	0.9861455765856998	0.9671879771309779	0.9641229931304869	0.9702862050687603	0.9699078624203281	0.966535670620289	0.9617703059414499	0.9469464649573658	0.9634338793539279	0.9728088290584823	0.9738100408462909	0.9720416953914339	0.9686251218056391	0.9568573557101814
German	Swiss German	0.9552860246198408	0.9764301230992037	0.9776249094858798	0.9767378711078928	0.9734642770938932	0.9639753801593048	0.8566495566962203	0.9045076994867008	0.9135417638824078	0.915632291180588	0.9143443770415306	0.9064115725618291	0.8257766948046296	0.8900704899486556	0.9036463319119312	0.9077538943521016	0.9094247672091201	0.9034026629536157
German	Low Saxon	0.9778420038535647	0.9936416184971096	0.9942196531791907	0.9951830443159922	0.9940269749518305	0.9928709055876686	0.8071553228621291	0.9178010471204188	0.9389179755671903	0.9417539267015707	0.9478184991273997	0.9465968586387434	0.7343078245915735	0.8553740326741186	0.8825451418744625	0.8925193465176269	0.8947549441100602	0.901805674978504
Dutch	Dutch	0.8764787746552685	0.8746225024783657	0.8643748824806694	0.8413207810929487	0.8054071689991144	0.7182319120317151	0.9183161157187485	0.9242303956385426	0.9256401944639405	0.920373217759472	0.9154067334443086	0.8914585880453638	0.9048975310108285	0.9102491077687844	0.9121255815435602	0.9069480333254152	0.8979917555518219	0.8619447091847672
Dutch	Low Saxon	0.8905472636815921	0.9258706467661693	0.9378109452736318	0.9370646766169154	0.9318407960199006	0.914179104477612	0.7661431064572426	0.830191972076789	0.8483420593368237	0.8635253054101222	0.8664921465968586	0.8673647469458988	0.6827171109200344	0.7695614789337919	0.7948409286328462	0.8079105760963026	0.8115219260533104	0.8137575236457438
Bokmål	Bokmål	0.8529628828556961	0.861461935333474	0.8535682359831027	0.8328905513458533	0.7928772021784192	0.7009903764687748	0.9211911432392546	0.9301745670771076	0.9337091173215273	0.9330211676812397	0.9260776840066409	0.9088703537170264	0.9124507220551321	0.923799869819186	0.9237106600678725	0.9193779737778318	0.9068839842622495	0.8731477645126322
Bokmål	East N.	0.7382885696439725	0.8630855715178013	0.8940662086196127	0.9078076202373516	0.9140537164272329	0.9165521549031854	0.843010752688172	0.8989247311827957	0.9188530465949821	0.9321863799283154	0.9382078853046595	0.9433691756272401	0.7925392670157068	0.8676701570680627	0.8921465968586387	0.9058900523560209	0.9143979057591624	0.9162303664921465
Bokmål	North N.	0.7658349328214972	0.8815099168266155	0.908637236084453	0.9233525271912988	0.9265515035188742	0.9190019193857966	0.8636693255982596	0.9134638627024413	0.9312545322697607	0.9402465554749819	0.9451776649746192	0.946627991298042	0.8216949152542373	0.8828474576271187	0.9050847457627119	0.9151186440677964	0.9198644067796609	0.920271186440678
Bokmål	West N.	0.7622415669205659	0.8758433079434168	0.9033732317736669	0.9130576713819367	0.919804134929271	0.9151251360174101	0.8633049817739977	0.9161603888213852	0.9336573511543135	0.943985419198056	0.9515188335358443	0.950789793438639	0.7962648556876061	0.8682512733446519	0.8913412563667233	0.9048104131295982	0.9095642331635541	0.910582908885116
Nynorsk	East N.	0.7813866333541537	0.8875702685821361	0.9103060587133042	0.9205496564647095	0.9245471580262337	0.9206745783885072	0.8774193548387096	0.9274551971326165	0.938494623655914	0.9445161290322581	0.9525448028673835	0.9495340501792116	0.800392670157068	0.8731675392670157	0.8969895287958115	0.9098167539267015	0.9138743455497382	0.9181937172774868
Nynorsk	North N.	0.7760716570697377	0.8693538067818297	0.8960972488803582	0.9059500959692898	0.9053103007037748	0.9039027511196418	0.868020304568528	0.9153009427121102	0.931979695431472	0.9383611312545324	0.9441624365482234	0.9454677302393039	0.8033898305084746	0.8698305084745762	0.895593220338983	0.9042711864406779	0.9110508474576271	0.9128135593220339
Nynorsk	Nynorsk	0.8765652980926368	0.8868439552852813	0.8844254001795694	0.8709398756834726	0.8466619942976126	0.7888669370794558	0.9167869829027714	0.9259841792927475	0.9283761600488866	0.9257423679056295	0.9200833598100479	0.9044608546191759	0.8949379467428406	0.9084016058416445	0.9104994407102135	0.9076467539925506	0.8984090626503611	0.8709483361667807
Nynorsk	West N.	0.8030467899891185	0.8906420021762786	0.9121871599564744	0.9199129488574538	0.9238302502720348	0.9163220892274211	0.8876063183475091	0.929161603888214	0.9432563791008505	0.9487241798298907	0.9527339003645199	0.9538274605103281	0.8007923033389928	0.8741369552914545	0.8996038483305038	0.9114883984153934	0.9166949632144877	0.9169213355970571
French	French	0.9477930682345974	0.9454722693941452	0.9333065452993008	0.9114494250942438	0.8683292221889314	0.7629002882074496	0.9523734082471759	0.9541861269676527	0.9500686100355274	0.9445896205074981	0.9313625204582652	0.8858406351043868	0.9439565611214645	0.9469913452725999	0.9450047225463184	0.9403209672257548	0.9288557330785718	0.8890147025460233
French	Picard	0.9287531806615776	0.9462256149279049	0.9463952502120441	0.9401187446988974	0.9268871925360476	0.8997455470737915	0.9005299633102324	0.9419486343253158	0.9504280472890339	0.9549123522217691	0.9588259274357931	0.9500203832042396	0.8562826174227218	0.8974708952228021	0.908952228020875	0.9131272581292654	0.9143315937374549	0.9075873143315938
French	Occitan	0.9445958219800181	0.971480472297911	0.9753860127157129	0.970663033605813	0.9641235240690282	0.9506811989100818	0.7297383535417996	0.7817485641352905	0.8037651563497128	0.8121888959795788	0.8168474792597319	0.8150606253988514	0.6921143575243481	0.7487904492617028	0.7685202639019793	0.7768771599120327	0.7796418473138549	0.7765629908890983
Spanish	Occitan	0.9100121605188487	0.9571139035265505	0.9651398459667613	0.9662748277259829	0.964410214835833	0.9533846777462504	0.7358008934269304	0.807977026164646	0.8322271857051691	0.8416081684747926	0.8442246330567965	0.8456924058710913	0.7012252591894439	0.7863650644046497	0.8139491046182845	0.8272070373861137	0.8325479107759974	0.8289035501099591
Spanish	Spanish	0.9536561632156427	0.956446035829358	0.949005443743839	0.9304738831133488	0.8951395295431277	0.7926260264649463	0.9475222693640191	0.9543539316867431	0.9539547064072778	0.9477973984270515	0.9358092257815673	0.8880408836538418	0.9329398297812814	0.9433043653305175	0.944975975243395	0.9388682928826466	0.9276665637416046	0.8790226600044013
MSA	Egyptian A.	0.5749534450651769	0.692830540037244	0.7187150837988827	0.7207635009310985	0.7152700186219738	0.7039106145251397	0.8285714285714286	0.8484285714285715	0.8487142857142856	0.8477142857142856	0.8444285714285714	0.8395714285714286	0.8418626094974643	0.8649147072383588	0.8662978331028125	0.8636237897648688	0.8566159520516367	0.8450899031811895
MSA	Gulf Arabic	0.572139303482587	0.7096185737976782	0.7368988391376451	0.7466832504145937	0.7419568822553897	0.7309286898839138	0.7892223738062756	0.8122783083219647	0.8135061391541608	0.81268758526603	0.8099590723055934	0.8038199181446112	0.8186860068259387	0.8420648464163822	0.8440273037542664	0.8415529010238908	0.8367747440273037	0.8234641638225255
MSA	Levantine A.	0.5810702875399361	0.7011980830670927	0.7221246006389777	0.7290734824281151	0.726038338658147	0.7144568690095847	0.7058165548098434	0.7289709172259509	0.7300894854586131	0.7286353467561522	0.7278523489932887	0.7228187919463088	0.7583115427717594	0.7807246918192006	0.7820694807620472	0.7807994023160253	0.7748225625700411	0.7638401195367949
