German	Alsatian G.	True	True	0.43606971059064736	0.7102752148884157	0.027749403180575744	'+	Great!	0.7764529611229398	75	True	True	0.5844504021447721	0.7580034694843085	0.028882360067181305	'+	Great!	0.7771841980760132	55	True	True	0.4577014405572265	0.7050182048440715	0.01469189079682943	'+	Great!	0.7772281146113661	55
German	German	True	True	0.9828427549995574	0.9827110706617536	0.0012483554681281775	'=	Inconclusive	0.9828427549995574	0	True	True	0.982573328460778	0.9821588553254316	0.001222692692147723	'=	Inconclusive	0.982573328460778	0	True	True	0.9828700342114344	0.9827306957604387	0.0013060223574111898	'=	Inconclusive	0.9828700342114344	0
German	Swiss German	True	True	0.54852111125787	0.7804200237749306	0.031087399381480467	'+	Great!	0.7975362127416017	35	True	True	0.624095812601823	0.7780564484170667	0.017785514076969138	'+	Great!	0.7862304610100832	55	True	True	0.5619096265114354	0.7654886350626591	0.013513292539574036	'+	Great!	0.7916478058317409	55
German	Low Saxon	True	True	0.17902001380262247	0.3543823326432022	0.012178908036018643	'+	Great!	0.6024844720496895	95	True	True	0.36105407255304584	0.6050650239561944	0.08514169845881095	'+	Great!	0.67701916495551	55	True	True	0.2606787795680493	0.4412067192320877	0.05036776442499402	'+	Great!	0.7130613644154954	75
Dutch	Dutch	True	True	0.9759772890945072	0.9725030126454769	0.0055239738874452195	'=	Inconclusive	0.9759772890945072	0	True	True	0.9739037393466349	0.971235394083609	0.002700158376870511	'=	Inconclusive	0.9739037393466349	0	True	True	0.9788606062664702	0.9751124684811758	0.003951792984218755	'=	Inconclusive	0.9788606062664702	0
Dutch	Low Saxon	True	True	0.5227557411273487	0.6208768267223382	0.018510982570210756	'+	Great!	0.6419624217118998	55	True	True	0.7288843258042437	0.7451060917180014	0.0078988003509591	'+	Great!	0.7505133470225872	35	True	True	0.634418923551594	0.7058621871786082	0.010231838463876786	'+	Great!	0.7302022625985602	55
Bokmål	Bokmål	True	True	0.9861416191211909	0.9847795591710657	0.002564631248064152	'=	Inconclusive	0.9861416191211909	0	True	True	0.9816902695861242	0.9800897941756012	0.001749275420010936	'=	Inconclusive	0.9816902695861242	0	True	True	0.9854406135710347	0.9841742019051656	0.0017009070055004146	'=	Inconclusive	0.9854406135710347	0
Bokmål	East N.	True	True	0.35384231951482925	0.6002658469718368	0.05669597175746327	'+	Great!	0.6699509844645677	35	True	True	0.5713716042203206	0.5997064606352634	0.016643512872815163	'+	Great!	0.5997064606352634	15	True	True	0.660579878707319	0.6301237849962615	0.004482165852576849	'-	Loss!	0.660579878707319	0
Bokmål	North N.	True	True	0.357532563283362	0.6276562628000327	0.07402898690042584	'+	Great!	0.6943556975505857	35	True	True	0.6059637912673057	0.6146473334971737	0.01944988325657171	'=	Inconclusive	0.6146473334971737	15	True	True	0.7038256737937248	0.6600311296796919	0.0027124126583257645	'-	Loss!	0.7038256737937248	0
Bokmål	West N.	True	True	0.32993822726619737	0.5931331705214767	0.0663360786819305	'+	Great!	0.6555236316621176	35	True	True	0.5789541732509698	0.5728487286309438	0.01543043275798615	'=	Inconclusive	0.5789541732509698	0	True	True	0.6673753771009913	0.6167935641430831	0.0035562128307463662	'-	Loss!	0.6673753771009913	0
Nynorsk	East N.	True	True	0.6406745866910359	0.6902218160671263	0.006506433642126629	'+	Great!	0.6902218160671263	15	True	True	0.5911439727506854	0.589748276148542	0.011016672932174496	'=	Inconclusive	0.5911439727506854	0	True	True	0.6691700589847968	0.655628478856858	0.007371759722021596	'-	Loss!	0.6691700589847968	0
Nynorsk	North N.	True	True	0.6735643483247317	0.7218645039731302	0.004690030380991883	'+	Great!	0.7218645039731302	15	True	True	0.6184156631440977	0.6118128942410092	0.006650690094140978	'=	Inconclusive	0.6184156631440977	0	True	True	0.712296223478332	0.6815925288768738	0.006693437606558708	'-	Loss!	0.712296223478332	0
Nynorsk	Nynorsk	True	True	0.9819599981269931	0.979226363282606	0.0008086274286863643	'-	Loss!	0.9819599981269931	0	True	True	0.9745238868031165	0.970069208929797	0.0006310561356371792	'-	Loss!	0.9745238868031165	0	True	True	0.9767767602470432	0.9742149245711056	0.0005744110404756036	'-	Loss!	0.9767767602470432	0
Nynorsk	West N.	True	True	0.6541301537135469	0.6869271656371211	0.008958230028885952	'+	Great!	0.6869271656371211	15	True	True	0.5777618158310588	0.5761815831058756	0.004663506805025878	'=	Inconclusive	0.5777618158310588	0	True	True	0.6795000718287602	0.6404826892687833	0.005242269408388921	'-	Loss!	0.6795000718287602	0
French	French	True	True	0.8880977739784411	0.875180540316083	0.002644138555299165	'-	Loss!	0.8880977739784411	0	True	True	0.9822444232547106	0.980029723950755	0.002366897894055859	'=	Inconclusive	0.9822444232547106	0	True	True	0.9837970373214526	0.9826882852613832	0.0020031880119327954	'=	Inconclusive	0.9837970373214526	0
French	Picard	True	True	0.4789024022514825	0.516313197306262	0.005397162387405636	'+	Great!	0.5243944114986431	35	True	True	0.6764096894160218	0.7297818876268971	0.004437720140815177	'+	Great!	0.735129158709418	35	True	True	0.666720273394311	0.7442356015679967	0.02420720646100117	'+	Great!	0.7589305457834958	55
French	Occitan	True	True	0.4083840320026669	0.43525293774481194	0.010647254674656305	'+	Great!	0.4546212184348695	55	True	True	0.8597891941239937	0.8668935181342852	0.0026497201460200194	'+	Great!	0.8668935181342852	15	True	True	0.7677746385241815	0.808924713312282	0.024215771489101152	'+	Great!	0.827222868539139	55
Spanish	Occitan	True	True	0.624387814393625	0.687889101021001	0.009474761754260258	'+	Great!	0.6976342657923135	35	True	True	0.8347414723213544	0.8425097518466262	0.0035987445467708917	'+	Great!	0.8425097518466262	15	True	True	0.7210570051520692	0.7862389895296659	0.0012744084768277193	'+	Great!	0.7862389895296659	15
Spanish	Spanish	True	True	0.9900509392036355	0.9877345407019451	0.0006593119120982578	'-	Loss!	0.9900509392036355	0	True	True	0.9890552115810489	0.9869349599820565	0.000520192716843673	'-	Loss!	0.9890552115810489	0	True	True	0.989714382441365	0.9878627702525862	0.0004627781173392041	'-	Loss!	0.989714382441365	0
MSA	Egyptian A.	True	True	0.6716566663276721	0.6965727651784805	0.012228905672737976	'+	Great!	0.6965727651784805	15	True	True	0.5878572154988305	0.6101494965931049	0.0068178115093275905	'+	Great!	0.6101494965931049	15	True	True	0.6360215600528832	0.6647411776670396	0.01861774567963392	'+	Great!	0.6647411776670396	15
MSA	Gulf Arabic	True	True	0.6639854990370454	0.6900419168460405	0.013191941329155205	'+	Great!	0.6900419168460405	15	True	True	0.6540387447603943	0.6500962954571201	0.005722709232531724	'=	Inconclusive	0.6540387447603943	0	True	True	0.6577093010082701	0.6631245043616177	0.022178950235073804	'=	Inconclusive	0.6631245043616177	15
MSA	Levantine A.	True	True	0.6389539748953975	0.650794979079498	0.011403976582132262	'+	Great!	0.650794979079498	15	True	True	0.5586610878661088	0.5684309623430962	0.007186200081607238	'+	Great!	0.5684309623430962	15	True	True	0.5888075313807531	0.607907949790795	0.015542891217893947	'+	Great!	0.607907949790795	15
MSA	MSA	True	True	0.9412321040763733	0.928346824496205	0.008536697806775129	'-	Loss!	0.9412321040763733	0	True	True	0.9621082071370507	0.9499219919528945	0.0008257174119856294	'-	Loss!	0.9621082071370507	0	True	True	0.9639956353001626	0.9520138467132485	0.001315046559285505	'-	Loss!	0.9639956353001626	0
MSA	Maghrebi A.	True	True	0.5068425391591096	0.5423860558238134	0.016171567734513923	'+	Great!	0.5423860558238134	15	True	True	0.5013308208691556	0.5051701801907902	0.010191647062247513	'=	Inconclusive	0.5051701801907902	15	True	True	0.5077847132257685	0.52879519491226	0.020250681758711087	'+	Great!	0.52879519491226	15
Finnish	Finnish	True	True	0.9825679410466039	0.9805408794639687	0.001106269423168573	'-	Loss!	0.9825679410466039	0	True	True	0.9634619052119129	0.9611237046703769	0.0006722030299707177	'-	Loss!	0.9634619052119129	0	True	True	0.9774725607290653	0.9748308923069369	0.0010698377009525706	'-	Loss!	0.9774725607290653	0
Finnish	Ostrobothnian F.	False	False	0.8118802187504371	0.8018732720720216	0.005534223203834666	'-	Good	0.8118802187504371	0	False	False	0.7774159178554928	0.7842235778873624	0.004464957954921044	'+	Missed opportunity	0.7842235778873624	15	False	False	0.8112334946050404	0.8522632628042561	0.0069533202460374055	'+	Missed opportunity	0.8632833921335592	55
Finnish	SE Finnish	False	False	0.8116431789857156	0.7889240405202441	0.002595702058689042	'-	Good	0.8116431789857156	0	False	False	0.7475936516095867	0.7532127481847972	0.002235838172926512	'+	Missed opportunity	0.7532127481847972	15	False	False	0.8052825719932468	0.8377429447018251	0.005977743511379981	'+	Missed opportunity	0.8423117853685078	55
Finnish	SW Finnish	False	False	0.7476799150769615	0.7322139311249181	0.00693771921287762	'-	Good	0.7476799150769615	0	False	False	0.6831974329935825	0.6799987416635208	0.005616183163960548	'=	Inconclusive	0.6831974329935825	0	False	False	0.7567473485180501	0.7961432989819811	0.007904574417888246	'+	Missed opportunity	0.8057762862974418	55
Finnish	SW transition area	False	False	0.7851406177166238	0.7785698254579356	0.004425408521618391	'-	Good	0.7851406177166238	0	False	False	0.7183842559622031	0.7158604158343611	0.004276140609565078	'=	Inconclusive	0.7183842559622031	0	False	False	0.7899394254067151	0.8379664243682935	0.007088634131010743	'+	Missed opportunity	0.8465732087227413	55
Finnish	Savonian F.	False	False	0.822431384608626	0.800274571394054	0.0035561325037006607	'-	Good	0.822431384608626	0	False	False	0.7734256745526068	0.7852889356751067	0.004214817093566493	'+	Missed opportunity	0.7852889356751067	15	False	False	0.8148557618141616	0.8437908160641745	0.006629199094414397	'+	Missed opportunity	0.8520219791521277	55
Finnish	Tavastian F.	False	False	0.8145853534064813	0.8044429701454453	0.0041762636705313955	'-	Good	0.8145853534064813	0	False	False	0.7618950126934732	0.7697741790189174	0.004116648980785305	'+	Missed opportunity	0.7697741790189174	15	False	False	0.808875540163658	0.8493691705742336	0.006798178170528306	'+	Missed opportunity	0.8610132091084619	55
