German	Alsatian G.	True	True	0.3300370414390983	0.5701788974488677	0.019260619311245113	'+	Great!	0.6319321128929889	75	True	True	0.43526041332049353	0.6050576674862498	0.019112970335132217	'+	Great!	0.627292313713063	35	True	True	0.3295087119408008	0.5609205794603909	0.01040753520016337	'+	Great!	0.624116290095392	55
German	German	True	False	0.9587497297823416	0.9588754327995339	0.009076247388059965	'=	Inconclusive	0.9588754327995339	15	True	False	0.9520753641759047	0.9190847991529315	0.006810263450954001	'-	Loss!	0.9520753641759047	0	True	False	0.9480252336959388	0.9289540194700543	0.017194385177835444	'-	Loss!	0.9480252336959388	0
German	Swiss German	True	True	0.5330734493525273	0.705261614291414	0.018791081997858523	'+	Great!	0.72722642203489	35	True	True	0.5483847890813053	0.6751703128985783	0.009496877491150909	'+	Great!	0.6787913384098949	35	True	True	0.5188375357032298	0.6821677175054885	0.0037193088022429138	'+	Great!	0.7025450828831771	35
German	Low Saxon	True	True	0.14671882670805242	0.37815084115736614	0.017956119597348778	'+	Great!	0.5238605926748514	75	True	True	0.39144332627996603	0.5893887170402279	0.08207083584844961	'+	Great!	0.6030497672045462	55	True	True	0.2851384874580828	0.4922504735399779	0.06463275603861661	'+	Great!	0.6537746434717747	55
Dutch	Dutch	True	False	0.8893677008014688	0.8822557400868332	0.004040084015063948	'-	Loss!	0.8893677008014688	0	True	False	0.8846247782790989	0.872063228693559	0.009521980277186617	'-	Loss!	0.8846247782790989	0	True	False	0.8969214139333781	0.8786104557735046	0.007842665161614809	'-	Loss!	0.8969214139333781	0
Dutch	Low Saxon	True	True	0.4165815337481503	0.48086770492648234	0.017022150512411068	'+	Great!	0.48639531285970233	35	True	True	0.5828646277281342	0.5618808852239909	0.009140946207641496	'-	Loss!	0.5828646277281342	0	True	True	0.49481288299311543	0.5340245637718096	0.018813314079511905	'+	Great!	0.5375430858303819	35
Bokmål	Bokmål	True	False	0.9277730515643988	0.9247110997026423	0.010661737321328744	'=	Inconclusive	0.9277730515643988	0	True	False	0.9161849852671816	0.9104842501571084	0.01239948052474103	'=	Inconclusive	0.9161849852671816	0	True	False	0.9122143473924631	0.9061077564443369	0.014214434404875149	'=	Inconclusive	0.9122143473924631	0
Bokmål	East N.	True	True	0.3783383812127621	0.5933170195213051	0.05405157938802604	'+	Great!	0.6054914055807453	35	True	True	0.48254974494503566	0.5202888448059431	0.003988954254019525	'+	Great!	0.5202888448059431	15	True	True	0.5673698056682579	0.5682812118956023	0.0021183712961568434	'=	Inconclusive	0.5682812118956023	15
Bokmål	North N.	True	True	0.3963010573748913	0.6227618653391549	0.06839286487102832	'+	Great!	0.6335847803840087	35	True	False	0.49662765066587033	0.5252981727607403	0.004605966143879847	'+	Great!	0.5270976061373567	35	True	True	0.6074169224512296	0.5942379411584222	0.0037250133893678024	'-	Loss!	0.6074169224512296	0
Bokmål	West N.	True	True	0.36157883679686914	0.6087566735711476	0.06802016186787904	'+	Great!	0.6136849550149736	35	True	False	0.5112293961277514	0.5180533768725473	0.002720924706843109	'+	Great!	0.5180533768725473	15	True	True	0.600739694579774	0.5762965789494714	0.0040110117189774905	'-	Loss!	0.600739694579774	0
Nynorsk	East N.	True	True	0.5854927749189843	0.624871051532055	0.006149430261843965	'+	Great!	0.624871051532055	15	True	False	0.4736167089680074	0.5215481491710957	0.009693558399804196	'+	Great!	0.5215481491710957	15	True	False	0.5790180161278096	0.5867328805339674	0.005332413149587072	'+	Great!	0.5867328805339674	15
Nynorsk	North N.	True	True	0.6255100279892062	0.6602067469885616	0.004658162207040932	'+	Great!	0.6602067469885616	15	True	False	0.4894481595138217	0.5326022474479191	0.007660655713781712	'+	Great!	0.5326022474479191	15	True	False	0.6255957587178136	0.6118435700974261	0.008369377595480251	'-	Loss!	0.6255957587178136	0
Nynorsk	Nynorsk	True	False	0.942680197125134	0.9155569808513567	0.02713411444107697	'=	Inconclusive	0.942680197125134	0	False	False	0.895314597595973	0.8785750941648558	0.02676663875533101	'=	Inconclusive	0.895314597595973	0	False	False	0.8813467491511382	0.8759776519032627	0.017605149590570277	'=	Inconclusive	0.8813467491511382	0
Nynorsk	West N.	True	True	0.6305300369126831	0.6443959653580287	0.013154037418255216	'+	Great!	0.6443959653580287	15	True	False	0.48001203787558316	0.5303309350427104	0.009774898139838598	'+	Great!	0.5303309350427104	15	True	False	0.6174096275384031	0.5986021177115312	0.006113335870707797	'-	Loss!	0.6174096275384031	0
French	French	False	False	0.7916295347884725	0.778228274373687	0.013545759837918565	'=	Inconclusive	0.7916295347884725	0	True	False	0.904825809036485	0.8848029783073571	0.016781456861004514	'-	Loss!	0.904825809036485	0	True	False	0.8917576823146594	0.8867936389276567	0.017032911333475488	'=	Inconclusive	0.8917576823146594	0
French	Picard	True	True	0.3192619607266109	0.33958469547802933	0.002121584545953342	'+	Great!	0.33958469547802933	15	True	True	0.4746549673490522	0.5052836463866641	0.003402812008613817	'+	Great!	0.5136152306067527	35	True	True	0.47415014479588063	0.5191932658918665	0.009710790959488864	'+	Great!	0.5283690317358032	55
French	Occitan	True	True	0.2933801759629074	0.3058451676883832	0.0030610619700871472	'+	Great!	0.3094761862170708	55	True	True	0.6595216864863	0.661546637285088	0.00231284904904055	'=	Inconclusive	0.661546637285088	15	True	True	0.5936075865901713	0.6112021876274083	0.010016496056615459	'+	Great!	0.6186319994557578	35
