TRAIN	TARGET	AVG_ALL_MONOLINGUAL	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	RHO_MONOLINGUAL	P_MONOLINGUAL	AVG_ALL_MBERT	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	RHO_MBERT	P_MBERT	AVG_ALL_XLMR	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR	RHO_XLMR	P_XLMR
German	Alsatian G.	0.7054569828877849	0.43606971059064736	0.710222642798938	0.7592303446100466	0.7720842204873433	0.7764529611229398	0.7691506978944878	-0.8714709876371028	2.5589561082704013e-13	0.737300762960264	0.5844504021447721	0.7580034694843085	0.7759343952058035	0.7771841980760132	0.7724806812805551	0.7637281185932817	-0.460248316564603	0.011995540043833594	0.7050378562499656	0.4577014405572265	0.7050182048440715	0.7636219724552794	0.7772281146113661	0.7724236188063953	0.7686718378977362	-0.7076564781513692	1.7599204288446486e-05
German	German	0.9815495084802102	0.9828427549995574	0.9827644259663996	0.9827558778724205	0.9822079430498519	0.981183838380074	0.9751489426505919	0.6972711928140872	4.782452273195107e-13	0.9811581318748035	0.982573328460778	0.9821588553254316	0.9821583298445237	0.9816254330241478	0.9810441970398648	0.9774353776690091	0.7685381431103946	1.1916339108389594e-12	0.9818697366309389	0.9828700342114344	0.9827306957604387	0.9826213264228002	0.9824054785520884	0.981812978732105	0.9788314802988813	0.7250691978207745	8.359088181659111e-11
German	Swiss German	0.7589247803718296	0.54852111125787	0.7808332966436257	0.7975362127416017	0.7971857526526659	0.7941223088099326	0.7844934618940695	-0.6666385928270813	1.9502551296123014e-06	0.7538793242628388	0.624095812601823	0.7780564484170667	0.7835639117608207	0.7862304610100832	0.7817867993483334	0.7695425124389063	-0.2187539750698237	0.24548498862806348	0.7470349593281139	0.5619096265114354	0.7654886350626591	0.7904377768579757	0.7916478058317409	0.7901911916231473	0.7825347200817254	-0.5219633933103955	0.003091801175489482
German	Low Saxon	0.42473257418909593	0.17902001380262247	0.3477340694731999	0.4828157349896481	0.5097998619737749	0.5805383022774326	0.6024844720496895	-0.8973700063789627	4.49501493129012e-15	0.6029998347848663	0.36105407255304584	0.6050650239561944	0.6558521560574949	0.67701916495551	0.6673511293634498	0.6664613278576318	-0.6799226477930636	4.966984896005802e-05	0.5643492960410437	0.2606787795680493	0.4412067192320877	0.5804593760713062	0.7117757970517655	0.7130613644154954	0.7083990401097017	-0.8479038192504543	6.411765262622144e-09
Dutch	Dutch	0.9384311109105992	0.9759772890945072	0.9725030126454769	0.9661876043258758	0.95463991351363	0.9322148065832916	0.8290640393008137	0.8731408819151135	9.460478082875064e-20	0.9585012088328024	0.9739037393466349	0.971235394083609	0.9677490723013529	0.9614655791011337	0.9518378584713612	0.9248156096927238	0.8588825347664619	1.690561187742773e-18	0.9637618268960116	0.9788606062664702	0.9751124684811758	0.9704223544588888	0.9649552835413552	0.9573144185357059	0.9359058300924747	0.9171915527103733	7.516274322334533e-25
Dutch	Low Saxon	0.614161447459986	0.5227557411273487	0.6208768267223382	0.6338204592901879	0.6419624217118998	0.6387613082811412	0.6267919276270006	-0.5390887350540972	0.002112827467449883	0.7365389002966006	0.7288843258042437	0.7451060917180014	0.7505133470225872	0.7468172484599589	0.7327173169062287	0.7151950718685831	0.3556056288262527	0.05378800301864069	0.7078391041023884	0.634418923551594	0.7058621871786082	0.730133699005828	0.7302022625985602	0.7299280082276312	0.7164895440521084	-0.49191770540675955	0.0057618567960722915
Bokmål	Bokmål	0.9661282354829726	0.9861416191211909	0.9847795591710657	0.9806405730870509	0.974044671324615	0.9610655970925993	0.9100973931013133	0.9546978703144	3.210238008679759e-32	0.9621135961350121	0.9816902695861242	0.9800897941756012	0.9743038967870976	0.9685235458491898	0.9564409536094418	0.9152283564107367	0.9426559110225352	2.3088058061181124e-28	0.9708693986833699	0.9854406135710347	0.9841742019051656	0.9809945189111436	0.9755448221907859	0.965730014468798	0.9333322210532913	0.9332352391005759	1.825680095214854e-27
Bokmål	East N.	0.5822796377835008	0.35384231951482925	0.6002658469718368	0.6699509844645677	0.6475866079587937	0.6245077677162084	0.5975243000747694	-0.21337845681249404	0.2575670480704794	0.5677108676817907	0.5713716042203206	0.5997064606352634	0.580842402592008	0.5679322090221817	0.559242336130265	0.5399684306720943	0.6871595578105156	5.36391384944338e-05	0.622860070338678	0.660579878707319	0.6301237849962615	0.6309711722189915	0.6198720611448035	0.6069618675749772	0.588651657389715	0.8278727378733441	1.6566649919032487e-08
Bokmål	North N.	0.6037191775210945	0.357532563283362	0.6276562628000327	0.6943556975505857	0.6714180388301794	0.6474154173834685	0.6239370852789383	-0.20827340745689635	0.26939616878465883	0.5995213519175179	0.6059637912673057	0.6146473334971737	0.6066683050708609	0.5986401245187188	0.5954943884656345	0.581764561317277	0.6620030736840621	0.00012456178554480014	0.6570546953933537	0.7038256737937248	0.6600311296796919	0.6600638977635783	0.6533464405668878	0.6425657409682969	0.6224952895879413	0.8011168185238152	1.0495185270367437e-07
Bokmål	West N.	0.5682899966479912	0.32993822726619737	0.5931331705214767	0.6555236316621176	0.6310443901738255	0.6125413015371355	0.5875592587271944	-0.20089236111604714	0.28711244958744997	0.5539386103529186	0.5789541732509698	0.5728487286309438	0.5589570464013791	0.5457836517741704	0.5409998563424795	0.5260882057175693	0.8889654203881021	5.3135481609027907e-11	0.6112603553129339	0.6673753771009913	0.6167935641430831	0.6121965234880047	0.6039074845568165	0.5924867116793564	0.5748024709093521	0.9011058239114755	1.1347302019779989e-11
Nynorsk	East N.	0.6426712082191022	0.6406745866910359	0.6902218160671263	0.6651325081000249	0.6475533770873142	0.6193237517653901	0.5931212096037218	0.6731343376352346	4.5804505475410325e-05	0.5647946609066491	0.5911439727506854	0.589748276148542	0.5613192655977403	0.5639278890088892	0.5547893993519979	0.5278391625820387	0.9075725571194521	4.586715917759953e-12	0.6276010080031015	0.6691700589847968	0.655628478856858	0.6390628894242751	0.6234443798288611	0.6033563180194401	0.5749439229043782	0.9412441679609848	9.971772731111748e-15
Nynorsk	North N.	0.6738073782802217	0.6735643483247317	0.7218645039731302	0.6916195625460801	0.6763987875808962	0.6511345949045629	0.6282624723519291	0.6972146650498108	1.8582591557919683e-05	0.5977198874962454	0.6184156631440977	0.6118128942410092	0.593888752355206	0.5999508478741704	0.5939215204390924	0.5683296469238961	0.8171703701335326	3.592680788651807e-08	0.6630184866606592	0.712296223478332	0.6815925288768738	0.6696157942164331	0.6554927500614401	0.6426148930941263	0.6164987302367494	0.9252917835302095	2.6056328390144463e-13
Nynorsk	Nynorsk	0.9582455108168839	0.9819599981269931	0.979226363282606	0.9735478330117469	0.9654571594558592	0.950271374028176	0.899010336995923	0.9632884830670835	8.125392907394402e-35	0.9523531692382221	0.9745238868031165	0.970069208929797	0.9643274852690646	0.9585527262040289	0.9430333644988093	0.9036123437245166	0.9782171804217789	2.6597902774711144e-41	0.9599664453181556	0.9767767602470432	0.9742149245711056	0.9696773615145522	0.9629711053808581	0.9527595921366003	0.9233989280587738	0.9781621977036065	2.859375096487996e-41
Nynorsk	West N.	0.6446224201503614	0.6541301537135469	0.6869271656371211	0.6564717712972274	0.6428674041086051	0.6268352248240195	0.6005028013216492	0.818508166101009	3.270361697691865e-08	0.5619762486232821	0.5777618158310588	0.5761815831058756	0.5615572475219077	0.5637839390892114	0.5575204711966671	0.5350524349949721	0.8844537839180009	9.016538058458029e-11	0.6246276875927789	0.6795000718287602	0.6404826892687833	0.6286596753340037	0.6149834793851459	0.6036632667720155	0.5804769429679644	0.9402475991413662	1.2541157912927978e-14
French	French	0.8148612934493435	0.8880977739784411	0.875180540316083	0.8550140407621685	0.8276643027079654	0.7813586161528328	0.6618524867785706	0.9879901443817739	9.639024942269067e-49	0.965889591699245	0.9822444232547106	0.980029723950755	0.9747897410735323	0.9736116438467894	0.9594847828016982	0.9251772352679858	0.9485801329774242	1.1617297349887453e-30	0.970707717469162	0.9837970373214526	0.9826882852613832	0.9797480336156431	0.9764668651119713	0.9652458625593056	0.936300220945216	0.9662498018496521	7.383925432570287e-36
French	Picard	0.5040071028914129	0.4789024022514825	0.516313197306262	0.5243944114986431	0.518102321841391	0.5096190571916777	0.476711227259021	0.16744746192913587	0.3764563366296577	0.7205548296311187	0.6764096894160218	0.7297818876268971	0.735129158709418	0.734867825912152	0.7295205548296311	0.7176198612925921	-0.14026121337300623	0.4597462035233886	0.7380306228431669	0.666720273394311	0.7442356015679967	0.7566790632224344	0.7589305457834958	0.754588400844306	0.747029852246457	-0.4095885320423736	0.024593621893102886
