METRIC	AVERAGE	STD_DEV	N_RUNS
dev_AnCora-SPA_beto_orig_acc_epoch1	0.9683340406295551	0.0020594521443419024	5
dev_AnCora-SPA_beto_orig_f1_epoch1	0.8303444166161864	0.002630653953836693	5
dev_rpic_beto_orig_acc_epoch1	0.5031058397828928	0.0076340902113321875	5
dev_rpic_beto_orig_f1_epoch1	0.33414063406374483	0.010470844058066562	5
dev_AnCora-SPA_beto_orig_acc_epoch2	0.9714375334428105	0.0033322080744594617	5
dev_AnCora-SPA_beto_orig_f1_epoch2	0.8632823770178438	0.009680216600898439	5
dev_rpic_beto_orig_acc_epoch2	0.5002512815358328	0.009999868612409623	5
dev_rpic_beto_orig_f1_epoch2	0.33100676679026353	0.010111250023975225	5
dev_acc_epoch	0.7357821738477728	0.23420104535211586	20
dev_f1_epoch	0.5896935486220096	0.2575375377537447	20
