METRIC	AVERAGE	STD_DEV	N_RUNS
dev_AnCora-SPA_xlmr_orig_acc_epoch1	0.9625747618696006	0.002876178538864811	5
dev_AnCora-SPA_xlmr_orig_f1_epoch1	0.8009949065773136	0.025503096461718642	5
dev_rpic_xlmr_orig_acc_epoch1	0.6925520152779174	0.004574549820848425	5
dev_rpic_xlmr_orig_f1_epoch1	0.49433575521870565	0.005243524486225601	5
dev_AnCora-SPA_xlmr_orig_acc_epoch2	0.9708225651628147	0.004068040023426971	5
dev_AnCora-SPA_xlmr_orig_f1_epoch2	0.8193638358475954	0.011004901405884912	5
dev_rpic_xlmr_orig_acc_epoch2	0.6858779776861995	0.006211451863132984	5
dev_rpic_xlmr_orig_f1_epoch2	0.49057930314634335	0.00569825247910898	5
dev_f1_epoch	0.6513184501974895	0.15965150607235787	20
dev_acc_epoch	0.8279568299991331	0.13886846292635996	20
