METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nob_xlmr_orig_acc_epoch1	0.9550166350463305	0.0015676064609721335	5
dev_ndt-nob_xlmr_orig_f1_epoch1	0.7781145262440532	0.002498163471079723	5
dev_lia-west_xlmr_orig_acc_epoch1	0.5834219221376238	0.004061876697959237	5
dev_lia-west_xlmr_orig_f1_epoch1	0.5109472382681239	0.00469503428825744	5
dev_ndt-nob_xlmr_orig_acc_epoch2	0.9657455525310017	0.0013793430303532638	5
dev_ndt-nob_xlmr_orig_f1_epoch2	0.835111527275146	0.010481002901923804	5
dev_lia-west_xlmr_orig_acc_epoch2	0.5924867116793565	0.009987411363372618	5
dev_lia-west_xlmr_orig_f1_epoch2	0.5390309988868104	0.021092590254704807	5
dev_f1_epoch	0.6658010726685335	0.1431028794971212	20
dev_acc_epoch	0.7840156657666325	0.18606047031208792	19
