METRIC	AVERAGE	STD_DEV	N_RUNS
dev_AnCora-SPA_beto_orig_acc_epoch1	0.9889182058047494	0.0002273619838846877	5
dev_AnCora-SPA_beto_orig_f1_epoch1	0.9291557048733671	0.007920958601597673	5
dev_rpic_beto_orig_acc_epoch1	0.4276610714644688	0.017329307517606744	5
dev_rpic_beto_orig_f1_epoch1	0.23769373461880097	0.009129265844699593	5
dev_AnCora-SPA_beto_orig_acc_epoch2	0.9906452386663469	0.00012568508490084555	5
dev_AnCora-SPA_beto_orig_f1_epoch2	0.9580966227964328	0.0025151835978852303	5
dev_rpic_beto_orig_acc_epoch2	0.42358025932254495	0.012661461960705823	5
dev_rpic_beto_orig_f1_epoch2	0.25707783351612834	0.018089791668073053	5
dev_f1_epoch	0.5955059739511823	0.3485100350850764	20
dev_acc_epoch	0.676369573575535	0.2805786100035194	18
