METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nno_mbert_orig_acc_epoch1	0.8745216000000001	0.011176375541292442	5
dev_ndt-nno_mbert_orig_f1_epoch1	0.7058923618630816	0.011036106044166683	5
dev_lia-west_mbert_orig_acc_epoch1	0.5340468323516736	0.00371626206683065	5
dev_lia-west_mbert_orig_f1_epoch1	0.4651149289859521	0.003852264822470166	5
dev_ndt-nno_mbert_orig_acc_epoch2	0.9019968	0.006802829717110392	5
dev_ndt-nno_mbert_orig_f1_epoch2	0.7661709988369523	0.008409100429637262	5
dev_lia-west_mbert_orig_acc_epoch2	0.5350524349949719	0.0026485242184239315	5
dev_lia-west_mbert_orig_f1_epoch2	0.46924053697940005	0.010405310204447005	5
dev_f1_epoch	0.6016047066663466	0.13640319956359123	20
dev_acc_epoch	0.7114044168366614	0.1772571729039118	20
