METRIC	AVERAGE	STD_DEV	N_RUNS
dev_f1_epoch	0.35927656430596366	0.318902732832341	40
dev_acc_epoch	0.48068539599543253	0.4004277230780726	40
dev_tdt_xlmr_orig_acc_epoch1	0.929673606892362	0.0013421928659507526	5
dev_tdt_xlmr_orig_f1_epoch1	0.7204935771843897	0.0017700099314970743	5
dev_murre-SAV_xlmr_orig_acc_epoch1	0.8179924924152825	0.007550546073726626	5
dev_murre-SAV_xlmr_orig_f1_epoch1	0.619675194476872	0.007646052184807482	5
dev_tdt_xlmr_orig_acc_epoch2	0.9388855138896559	0.015969240896634065	5
dev_tdt_xlmr_orig_f1_epoch2	0.7623503704278308	0.0246240535601888	5
dev_murre-SAV_xlmr_orig_acc_epoch2	0.8297820449720487	0.005731986478037203	5
dev_murre-SAV_xlmr_orig_f1_epoch2	0.59429724390581	0.003935118706288476	5
