METRIC	AVERAGE	STD_DEV	N_RUNS
dev_AnCora-SPA_mbert_orig_acc_epoch1	0.9810030086568101	0.0008362439289913803	5
dev_AnCora-SPA_mbert_orig_f1_epoch1	0.8533398060024344	0.0007941202190709467	5
dev_rpic_mbert_orig_acc_epoch1	0.685757362549	0.005013393484138493	5
dev_rpic_mbert_orig_f1_epoch1	0.4838250666215947	0.0035548557118557427	5
dev_AnCora-SPA_mbert_orig_acc_epoch2	0.9781567823984348	0.0020375711511077524	5
dev_AnCora-SPA_mbert_orig_f1_epoch2	0.8713257484055156	0.008372025392677349	5
dev_rpic_mbert_orig_acc_epoch2	0.6764096894160218	0.0016584276778484756	5
dev_rpic_mbert_orig_f1_epoch2	0.47545664122435144	0.0044271845981478	5
dev_acc_epoch	0.8303317107550667	0.14931557029221978	20
dev_f1_epoch	0.6709868155634742	0.19154165922658087	20
