N_RUNS	EPOCH	F1 (TEST)	STDEV (F1 TEST)	ACC (TEST)	STDEV (ACC TEST)	F1 (VAL)	STDEV (F1 VAL)	ACC (VAL)	STDEV (ACC VAL)
alpino
---------------------
5	1	-	-	-	-	0.7528625384200465	0.013122323968696083	0.9287762647668861	0.0022859380673106284
5	2	-	-	-	-	0.7965192677737665	0.006538265433446905	0.9474253764992333	0.0017477141737398357

noah
---------------------
5	1	0.2830369463343745	0.012795971948959692	0.42900974074331505	0.012260752193568163	-	-	-	-
5	2	0.2852972143371171	0.013645133409811761	0.41627627567991576	0.005726084225624574	-	-	-	-

lsdc
---------------------
5	1	0.39637352741379744	0.006026828548173137	0.6030900372935536	0.007366813433113962	-	-	-	-
5	2	0.3958757235079943	0.008815669092609273	0.5920085242408099	0.005571408188556774	-	-	-	-

uzh
---------------------
5	1	0.2882337896413789	0.01988738601590066	0.3987508674531575	0.012418633425825153	-	-	-	-
5	2	0.25861622078461494	0.02183858244681326	0.370853573907009	0.01027064538514921	-	-	-	-

