METRIC	AVERAGE	STD_DEV	N_RUNS
dev_padt_arabert_orig_acc_epoch1	0.5888445950435187	0.03333454969235345	5
dev_padt_arabert_orig_f1_epoch1	0.2838195106670952	0.028607016539060066	5
dev_dar-egy_arabert_orig_acc_epoch1	0.44389301332248543	0.013036032365035304	5
dev_dar-egy_arabert_orig_f1_epoch1	0.2288797909980012	0.012838707674808589	5
dev_padt_arabert_orig_acc_epoch2	0.6789183442960601	0.026255281552797324	5
dev_padt_arabert_orig_f1_epoch2	0.3999857768546578	0.03576401721247888	5
dev_dar-egy_arabert_orig_acc_epoch2	0.5047899928811146	0.013799025074208993	5
dev_dar-egy_arabert_orig_f1_epoch2	0.280354471290354	0.011535840398741712	5
dev_f1_epocha	0.2982598874525271	0.06724250352129348	20
dev_acc_epocha	0.5541114863857948	0.09154881947604729	20
