METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nno_xlmr_orig_acc_epoch1	0.9362176	0.0023394954669757294	5
dev_ndt-nno_xlmr_orig_f1_epoch1	0.7613080194763919	0.0024980059433330807	5
dev_lia-west_xlmr_orig_acc_epoch1	0.5911650624910214	0.0025192958499582483	5
dev_lia-west_xlmr_orig_f1_epoch1	0.5158764577956778	0.004019947843223021	5
dev_ndt-nno_xlmr_orig_acc_epoch2	0.951424	0.0006280484057777817	5
dev_ndt-nno_xlmr_orig_f1_epoch2	0.8295912785415707	0.0024280937888608556	5
dev_lia-west_xlmr_orig_acc_epoch2	0.6036632667720155	0.005575762743663753	5
dev_lia-west_xlmr_orig_f1_epoch2	0.5458244810712651	0.009673159352474845	5
dev_acc_epoch	0.7706174823157593	0.17337429203064544	20
dev_f1_epoch	0.6631500592212263	0.1350132727558967	20
