METRIC	AVERAGE	STD_DEV	N_RUNS
dev_gsd_camembert_orig_acc_epoch1	0.7722004259612151	0.0027397669181125	5
dev_gsd_camembert_orig_f1_epoch1	0.6487943022189581	0.00211993585337712	5
dev_rpic_camembert_orig_acc_epoch1	0.49024022514825616	0.005421572525813669	5
dev_rpic_camembert_orig_f1_epoch1	0.29705735234130454	0.002403655262333759	5
dev_gsd_camembert_orig_acc_epoch2	0.8297444232709339	0.0021394157215373203	5
dev_gsd_camembert_orig_f1_epoch2	0.7270345104271327	0.008813488153839937	5
dev_rpic_camembert_orig_acc_epoch2	0.5181023218413912	0.005571192166391483	5
dev_rpic_camembert_orig_f1_epoch2	0.3285003280661317	0.0024102462953222233	5
dev_acc_epochmem	0.6525718490554491	0.15017260268551108	20
dev_f1_epochmem	0.5003466232633819	0.1899839117967611	20
