METRIC	AVERAGE	STD_DEV	N_RUNS
dev_f1_epoch	0.05018928437885262	0.0023581170035725115	20
dev_acc_epoch	0.1264821503394863	0.008554100071688059	20
dev_tdt_finbert_orig_acc_epoch1	0.9038317962231005	0.004106397617855171	5
dev_tdt_finbert_orig_f1_epoch1	0.7162437639422887	0.01474113287917049	5
dev_murre-SAV_finbert_orig_acc_epoch1	0.7148118453760347	0.007256273792587964	5
dev_murre-SAV_finbert_orig_f1_epoch1	0.558988896663304	0.013758092501219807	5
dev_tdt_finbert_orig_acc_epoch2	0.9337615283267457	0.0016463913710124721	5
dev_tdt_finbert_orig_f1_epoch2	0.79092281169629	0.009538941867626318	5
dev_murre-SAV_finbert_orig_acc_epoch2	0.7343042177827078	0.008436653526241926	5
dev_murre-SAV_finbert_orig_f1_epoch2	0.5514167002059486	0.006102398953164843	5
dev_f1_epochn	0.6543930431269577	0.10332809943038972	20
dev_acc_epochn	0.8216773469271473	0.0981197229350686	20
