METRIC	AVERAGE	STD_DEV	N_RUNS
dev_f1_epoch	0.8217186287351504	0.12593819862396374	20
dev_acc_epoch	0.8814372920657327	0.099967016959157	20
dev_hdt_gbert_orig_acc_epoch1	0.9812869025557042	0.00019283197176350462	5
dev_hdt_gbert_orig_f1_epoch1	0.9311083601630408	0.008319604461179454	5
dev_noah_gbert_orig_acc_epoch1	0.7826020340774006	0.00490588430955751	5
dev_noah_gbert_orig_f1_epoch1	0.6880304113072099	0.00959819393828001	5
dev_hdt_gbert_orig_acc_epoch2	0.9814402078548955	0.00023063096064558349	5
dev_hdt_gbert_orig_f1_epoch2	0.9624741291789375	0.005226533282993841	5
dev_noah_gbert_orig_acc_epoch2	0.7804200237749306	0.002456674030471658	5
dev_noah_gbert_orig_f1_epoch2	0.705261614291414	0.00632943567107672	5
