METRIC	AVERAGE	STD_DEV	N_RUNS
dev_f1_epoch	0.3381706661877597	0.3245915528053732	40
dev_acc_epoch	0.4283039709948996	0.3808141525801473	38
dev_tdt_mbert_orig_acc_epoch1	0.936451398135819	0.0012249247332206646	5
dev_tdt_mbert_orig_f1_epoch1	0.745575173801295	0.0031285137390289776	5
dev_murre-SAV_mbert_orig_acc_epoch1	0.717288123072377	0.009696774536572018	5
dev_murre-SAV_mbert_orig_f1_epoch1	0.5020453525678683	0.009219500749741278	5
dev_tdt_mbert_orig_acc_epoch2	0.951387039502885	0.0016058635166556446	5
dev_tdt_mbert_orig_f1_epoch2	0.8262896865559396	0.006681125507520583	5
dev_murre-SAV_mbert_orig_acc_epoch2	0.7301109941455668	0.004746477273880078	5
dev_murre-SAV_mbert_orig_f1_epoch2	0.5131408121611697	0.005065276141172216	5
