METRIC	AVERAGE	STD_DEV	N_RUNS
dev_padt_mbert_orig_acc_epoch1	0.8626516551840027	0.009041594267359319	5
dev_padt_mbert_orig_f1_epoch1	0.6360392267929242	0.008345405694398355	5
dev_dar-egy_mbert_orig_acc_epoch1	0.5442082782467204	0.00939824937459973	5
dev_dar-egy_mbert_orig_f1_epoch1	0.31455505872707945	0.005571598843381417	5
dev_padt_mbert_orig_acc_epoch2	0.8663955637707949	0.008091389644961774	5
dev_padt_mbert_orig_f1_epoch2	0.6889623929709143	0.013187325352348296	5
dev_dar-egy_mbert_orig_acc_epoch2	0.5786840231872267	0.012314055019102007	5
dev_dar-egy_mbert_orig_f1_epoch2	0.3370198021408478	0.005623181744675682	5
dev_f1_epoch	0.49414412015794157	0.16980494489229087	20
dev_acc_epoch	0.7129848800971861	0.1523519174351234	20
