METRIC	AVERAGE	STD_DEV	N_RUNS
dev_gsd_camembert_orig_acc_epoch1	0.7987725591301423	0.0039785692382630225	5
dev_gsd_camembert_orig_f1_epoch1	0.681305428820599	0.010505026499716182	5
dev_rpic_camembert_orig_acc_epoch1	0.4988441049351694	0.005937224911972531	5
dev_rpic_camembert_orig_f1_epoch1	0.30814743412615186	0.0031206352961129073	5
dev_gsd_camembert_orig_acc_epoch2	0.8561035758323058	0.0031954661569076853	5
dev_gsd_camembert_orig_f1_epoch2	0.7567818705120886	0.013204068795626765	5
dev_rpic_camembert_orig_acc_epoch2	0.5243944114986431	0.0025903409255755897	5
dev_rpic_camembert_orig_f1_epoch2	0.33648115372908627	0.003589867254451451	5
dev_acc_epochmem	0.6695286628490652	0.1595143822895265	20
dev_f1_epochmem	0.5206789717969815	0.20059365436711363	20
