N_RUNS	EPOCH	F1 (TEST)	STDEV (F1 TEST)	ACC (TEST)	STDEV (ACC TEST)	F1 (VAL)	STDEV (F1 VAL)	ACC (VAL)	STDEV (ACC VAL)
uzh
---------------------
5	1	0.4933384881330065	0.01767781559056706	0.4905817174515235	0.02052760546376317	-	-	-	-
5	2	0.4830295485967713	0.01374819798333421	0.4797783933518005	0.014797274710677913	-	-	-	-

lsdc
---------------------
5	1	0.2886101381564439	0.05008115867467267	0.27809069212410503	0.04407111075571137	-	-	-	-
5	2	0.31057497098617676	0.05582541506871184	0.2824821002386635	0.04107497721029986	-	-	-	-

noah
---------------------
5	1	0.5041962212363957	0.008916935279249485	0.5727983139990303	0.009557635058858035	-	-	-	-
5	2	0.5219549708800428	0.0075170704808031055	0.5676731694580178	0.015141811247858766	-	-	-	-

hdt
---------------------
5	1	-	-	-	-	0.9265639434674465	0.004226065284525878	0.9814961994100111	7.527218154477095e-05
5	2	-	-	-	-	0.9594459786294036	0.010109288005818284	0.9815199238321185	0.00028134223308027195

