METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epoch	0.869273465300549	0.10210167613761026	29
dev_f1_epoch	0.7111909117324166	0.14976336499278628	30
dev_tdt_xlmr_orig_acc_epoch1	0.9722263546375235	0.0006821678840848348	5
dev_tdt_xlmr_orig_f1_epoch1	0.8038394450484395	0.008446865225939586	5
dev_murre-SAV_xlmr_orig_acc_epoch1	0.7682342716323006	0.010388358682128096	5
dev_murre-SAV_xlmr_orig_f1_epoch1	0.5554316069435961	0.007340220139398425	5
dev_tdt_xlmr_orig_acc_epoch2	0.9772386565199976	0.0007871591201910214	5
dev_tdt_xlmr_orig_f1_epoch2	0.8867929477111952	0.009761165810346249	5
dev_murre-SAV_xlmr_orig_acc_epoch2	0.7710118570186983	0.009474244847279364	5
dev_murre-SAV_xlmr_orig_f1_epoch2	0.5650133178212089	0.005835469675576831	5
dev_tdt_xlmr_orig_acc_epoch3	0.9749842650340448	0.001433606408044125	5
dev_tdt_xlmr_orig_f1_epoch3	0.8837697810813575	0.011106195173180192	5
dev_murre-SAV_xlmr_orig_acc_epoch3	0.7733930913372492	0.008654606957622364	5
dev_murre-SAV_xlmr_orig_f1_epoch3	0.5722983717887031	0.008555957641010336	5
