METRIC	AVERAGE	STD_DEV	N_RUNS
test.noah.dbmdz-cased.orig.60.upos_acc_epoch1	0.543752720940357	0.018806917665846537	5
test.noah.dbmdz-cased.orig.60.upos_f1_epoch1	0.47433206204414435	0.007098146649053583	5
test.lsdc.dbmdz-cased.orig.60.upos_acc_epoch1	0.1760039662865642	0.006231931130380031	5
test.lsdc.dbmdz-cased.orig.60.upos_f1_epoch1	0.12001223060928642	0.009067693415006415	5
test.uzh.dbmdz-cased.orig.60.upos_acc_epoch1	0.4577562326869806	0.020585463992785855	5
test.uzh.dbmdz-cased.orig.60.upos_f1_epoch1	0.47252688497376266	0.010522930395374282	5
test.noah.dbmdz-cased.orig.60.upos_acc_epoch2	0.5362461675265611	0.012197079519139679	5
test.noah.dbmdz-cased.orig.60.upos_f1_epoch2	0.4732246863185063	0.010327275912466872	5
test.lsdc.dbmdz-cased.orig.60.upos_acc_epoch2	0.17570649479424888	0.005921268667063406	5
test.lsdc.dbmdz-cased.orig.60.upos_f1_epoch2	0.12143377285323757	0.009051851553046964	5
test.uzh.dbmdz-cased.orig.60.upos_acc_epoch2	0.44778393351800555	0.012469989911742243	5
test.uzh.dbmdz-cased.orig.60.upos_f1_epoch2	0.437891763025591	0.014417215348649606	5
