N_RUNS	EPOCH	F1 (TEST)	STDEV (F1 TEST)	ACC (TEST)	STDEV (ACC TEST)	F1 (VAL)	STDEV (F1 VAL)	ACC (VAL)	STDEV (ACC VAL)
alpino
---------------------
5	1	-	-	-	-	0.8143221373072788	0.006515668076606449	0.9768916688385023	0.0007014726518351565
5	2	-	-	-	-	0.8329787600046712	0.0026716689537659394	0.9812353401094605	0.00044973257251479864

noah
---------------------
5	1	0.2264357959192352	0.015878583317145485	0.2855574911137738	0.013687906699285808	-	-	-	-
5	2	0.241656205863109	0.0119744175319064	0.289416076768938	0.011743874439116456	-	-	-	-

lsdc
---------------------
5	1	0.3657646399127329	0.01367221912413389	0.5106448311156602	0.016087519102876976	-	-	-	-
5	2	0.4077036767257166	0.01719960197497113	0.5430910951893552	0.005192896988317631	-	-	-	-

uzh
---------------------
5	1	0.19851911960047733	0.013432977212752675	0.22132404181184667	0.010304167464403912	-	-	-	-
5	2	0.2054012060460308	0.013832294191119117	0.2313588850174216	0.013916360603614345	-	-	-	-

