METRIC	AVERAGE	STD_DEV	N_RUNS
dev_AnCora-SPA_xlmr_orig_acc_epoch1	0.98609613822639	0.0005217802645686356	5
dev_AnCora-SPA_xlmr_orig_f1_epoch1	0.8327708887821126	0.03023019911335856	5
dev_rpic_xlmr_orig_acc_epoch1	0.6991456427781687	0.003790485143868521	5
dev_rpic_xlmr_orig_f1_epoch1	0.505783670109797	0.003629792008320293	5
dev_AnCora-SPA_xlmr_orig_acc_epoch2	0.9882670014029389	0.00045973229797047443	5
dev_AnCora-SPA_xlmr_orig_f1_epoch2	0.8789645016318879	0.02278666693319071	5
dev_rpic_xlmr_orig_acc_epoch2	0.6981003115891043	0.0011714787242402907	5
dev_rpic_xlmr_orig_f1_epoch2	0.5091236435593661	0.006592980511156894	5
dev_acc_epoch	0.8429022734991504	0.14429586602859598	20
dev_f1_epoch	0.681660676020791	0.17603592296088194	20
