N_RUNS	EPOCH	F1 (TEST)	STDEV (F1 TEST)	ACC (TEST)	STDEV (ACC TEST)	F1 (VAL)	STDEV (F1 VAL)	ACC (VAL)	STDEV (ACC VAL)
alpino
---------------------
5	1	-	-	-	-	0.7451813201296899	0.0019018983579903884	0.9405704099821748	0.0009078667791976293
5	2	-	-	-	-	0.8071353489683932	0.002410764290264011	0.9559714795008911	0.0016759585416817257

noah
---------------------
5	1	0.3765373691979909	0.00744384190085991	0.5553515686510619	0.007376169693574765	-	-	-	-
5	2	0.39694177648999945	0.0067064429981532805	0.5478357524615827	0.0068073005025495546	-	-	-	-

lsdc
---------------------
5	1	0.45411897974750115	0.0061336215918383384	0.6627664848785325	0.006195537670525878	-	-	-	-
5	2	0.47177919399568474	0.0071757033605731844	0.6721864154685175	0.00916010425771423	-	-	-	-

uzh
---------------------
5	1	0.4054932125333619	0.015954240937193703	0.5362880886426593	0.013673383853943967	-	-	-	-
5	2	0.3812158042359274	0.0065104802914485475	0.5210526315789474	0.008700442534370858	-	-	-	-

