dev_f1_epoch	0.8820882153614474
dev_f1_epoch	0.8834306931502988
dev_f1_epoch	0.8824547807773071
dev_f1_epoch	0.8976594896329806
dev_acc_epoch	0.9574593186841603
dev_f1_epoch	0.8833082326648983
dev_acc_epoch	0.9689602945431933
dev_f1_epoch	0.8967181215926572
dev_f1_epoch	0.8830504322876854
dev_acc_epoch	0.9564095775792539
dev_f1_epoch	0.8956229335370145
dev_acc_epoch	0.9574285344875355
dev_f1_epoch	0.8960766830964008
dev_acc_epoch	0.9684061790039465
dev_acc_epoch	0.9568898110466011
dev_acc_epoch	0.9562464213371423
dev_f1_epoch	0.8968081473298266
dev_acc_epoch	0.9687940598814193
dev_acc_epoch	0.9690741960707051
dev_acc_epoch	0.970133172434599
