METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epochn	0.8638916625907972	0.1110458381372863	30
dev_f1_epochn	0.7253517555055999	0.1757964571406866	30
dev_tdt_finbert_orig_acc_epoch1	0.9726672726554163	0.0007501082663158278	5
dev_tdt_finbert_orig_f1_epoch1	0.8794460113326134	0.015290533915944314	5
dev_murre-SAV_finbert_orig_acc_epoch1	0.7502592462839698	0.008663632608012268	5
dev_murre-SAV_finbert_orig_f1_epoch1	0.5420522858522191	0.005904849369123961	5
dev_tdt_finbert_orig_acc_epoch2	0.9750859581867763	0.0019901641947617983	5
dev_tdt_finbert_orig_f1_epoch2	0.9019728338262363	0.009880476801134472	5
dev_murre-SAV_finbert_orig_acc_epoch2	0.7522276162354237	0.009306499939384158	5
dev_murre-SAV_finbert_orig_f1_epoch2	0.5561371054782152	0.010635636631034546	5
dev_tdt_finbert_orig_acc_epoch3	0.9765166185827766	0.001258829327850046	5
dev_tdt_finbert_orig_f1_epoch3	0.9197887931477478	0.010904857416891114	5
dev_murre-SAV_finbert_orig_acc_epoch3	0.7565932636004205	0.006668907487990685	5
dev_murre-SAV_finbert_orig_f1_epoch3	0.5527135033965681	0.00678054855501175	5
