METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nno_norbert_orig_acc_epoch1	0.9413248	0.001408087270022703	5
dev_ndt-nno_norbert_orig_f1_epoch1	0.8194402821459841	0.0011988663856389652	5
dev_lia-west_norbert_orig_acc_epoch1	0.6199396638414021	0.007076558376417534	5
dev_lia-west_norbert_orig_f1_epoch1	0.5576177168807533	0.016701271891356742	5
dev_ndt-nno_norbert_orig_acc_epoch2	0.9494912	0.002400093864831096	5
dev_ndt-nno_norbert_orig_f1_epoch2	0.8350632046842413	0.0017663484002198447	5
dev_lia-west_norbert_orig_acc_epoch2	0.6268352248240197	0.003686544205428814	5
dev_lia-west_norbert_orig_f1_epoch2	0.5801018267809263	0.003701556944674117	5
dev_f1_epochr	0.6980557576229762	0.12984452982934308	20
dev_acc_epochr	0.7843977221663554	0.16111003161219944	20
